m/z,I,S/N
366.09116,2.7865,37.48
366.10241,0.7114,9.15
366.11944,8.8428,120.17
366.12755,7.4537,101.21
366.13067,1.0245,13.42
366.13878,0.9857,12.89
366.15582,3.0908,41.63
366.16393,4.1177,55.66
366.20032,0.5827,7.39
367.06055,0.3786,4.6
367.06707,4.9276,66.71
367.0783,0.8339,10.82
367.0857,0.5831,7.39
367.0864,0.6593,8.43
367.10345,32.884,448.44
367.11469,5.8252,78.97
367.11871,0.528,6.64
367.12209,0.5287,6.65
367.12279,1.7164,22.87
367.12842,0.662,8.47
367.12996,0.4349,5.37
367.13091,0.7102,9.13
367.1381,0.5738,7.27
367.13852,0.3879,4.73
367.13984,41.1357,561.11
367.14164,1.0804,14.18
367.14494,1.277,16.87
367.15107,2.1397,28.65
367.1551,0.5488,6.92
367.15918,0.5436,6.85
367.16727,0.5239,6.58
367.17416,0.5361,6.75
367.1745,0.4501,5.58
367.17623,9.9038,134.66
367.21261,0.6577,8.41
367.23124,1.5016,19.93
368.06231,0.5956,7.56
368.07043,0.8623,11.21
368.0987,6.8255,92.63
368.10681,6.0361,81.85
368.11395,0.4033,4.94
368.11805,0.9806,12.82
368.13509,6.5693,89.13
368.1432,7.6783,104.27
368.14632,0.6178,7.87
368.17148,0.9788,12.8
368.17958,1.9769,26.43
369.04634,0.5283,6.65
369.06496,0.796,10.3
369.07619,0.808,10.46
369.08272,12.227,166.38
369.09396,0.8703,11.32
369.09797,0.7049,9.06
369.10135,1.2361,16.31
369.10206,1.1598,15.27
369.10769,0.6769,8.67
369.11017,0.4846,6.05
369.11104,0.7198,9.26
369.1173,1.2159,16.03
369.11757,1.0336,13.55
369.11911,38.4649,524.65
369.12076,0.3983,4.87
369.13034,2.7769,37.35
369.13436,1.1478,15.1
369.13773,0.6743,8.64
369.13845,1.2041,15.87
369.14409,0.6355,8.11
369.1456,0.3979,4.86
369.14655,0.7872,10.18
369.14741,0.4429,5.48
369.15369,0.3887,4.74
369.15549,20.5885,280.55
369.15719,0.4039,4.95
369.15755,0.4679,5.82
369.16672,0.4203,5.17
369.17074,0.8126,10.53
369.18512,0.432,5.33
369.19188,2.2542,30.21
369.68183,0.3997,4.89
369.79269,0.3859,4.7
369.79773,0.3763,4.57
369.79858,0.4188,5.15
369.8124,0.3891,4.74
369.81982,0.3807,4.63
369.82033,0.4575,5.68
369.82145,0.6232,7.94
369.84155,0.4306,5.31
369.85908,0.4532,5.62
370.06021,0.4918,6.15
370.07797,1.0171,13.32
370.08608,2.1543,28.85
370.09321,0.6065,7.71
370.0966,0.6636,8.49
370.11435,5.9401,80.54
370.12246,7.2237,98.07
370.12962,0.5135,6.44
370.13369,0.5961,7.57
370.15074,2.027,27.11
370.15885,4.0615,54.89
370.19523,0.7463,9.62
371.04423,0.6848,8.78
371.05392,0.3888,4.74
371.06198,1.1825,15.58
371.07723,0.9277,12.1
371.08061,2.3721,31.82
371.08696,0.3778,4.59
371.08848,0.5926,7.52
371.08945,0.4106,5.04
371.0903,1.1315,14.88
371.09185,1.009,13.21
371.09837,15.2199,207.25
371.10807,0.4131,5.07
371.10961,0.7051,9.06
371.11363,2.3809,31.94
371.117,2.1421,28.68
371.11771,1.1812,15.56
371.12336,0.5918,7.51
371.12487,1.0377,13.6
371.12581,0.6176,7.86
371.12669,1.3143,17.38
371.13475,21.8471,297.74
371.14598,0.5565,7.03
371.15001,2.3694,31.78
371.15337,0.4272,5.27
371.1541,0.4722,5.88
371.15974,0.3822,4.65
371.16124,0.5308,6.68
371.16222,0.4406,5.45
371.17114,5.0124,67.87
371.1864,1.0556,13.84
372.07251,0.4039,4.95
372.07586,1.2127,15.99
372.09361,1.0309,13.51
372.10173,2.6534,35.66
372.10888,1.1517,15.16
372.11225,0.7124,9.16
372.11698,0.5161,6.48
372.1201,0.5257,6.61
372.13001,2.3068,30.93
372.13811,4.1763,56.46
372.14526,0.8595,11.17
372.15337,0.6002,7.63
372.1745,1.0898,14.31
372.18166,0.3933,4.8
373.05649,0.6121,7.79
373.05988,1.3977,18.52
373.06774,0.5791,7.34
373.06957,0.7931,10.26
373.07113,0.512,6.42
373.07764,1.624,21.61
373.09289,3.1026,41.8
373.09627,4.1963,56.73
373.10413,1.4106,18.69
373.10595,1.9299,25.78
373.1075,0.9296,12.13
373.11402,8.205,111.47
373.12375,0.5131,6.44
373.12927,6.5302,88.6
373.13264,1.7052,22.72
373.13898,0.3772,4.58
373.14051,1.463,19.41
373.14234,0.9913,12.97
373.1504,5.441,73.73
373.16566,4.1752,56.44
373.18679,0.4501,5.58
373.20205,0.8473,11
373.3616,0.4987,6.24
373.84557,0.3864,4.71
374.08814,1.467,19.46
374.09152,1.2211,16.11
374.09625,0.6891,8.84
374.09962,0.526,6.61
374.10748,0.4115,5.05
374.10929,0.6811,8.73
374.11738,1.4568,19.32
374.12452,2.345,31.45
374.12789,0.5137,6.45
374.13264,1.2498,16.5
374.13576,1.0478,13.74
374.14564,0.461,5.73
374.15376,1.0368,13.59
374.16092,1.1038,14.5
374.16902,1.0702,14.04
374.2216,0.5156,6.47
375.07215,2.1892,29.32
375.07553,3.1131,41.94
375.08338,1.1713,15.43
375.08521,1.353,17.91
375.08675,0.5183,6.51
375.09328,0.7267,9.35
375.10301,0.6639,8.5
375.10854,10.2366,139.21
375.11192,4.125,55.76
375.11978,3.1578,42.55
375.12161,1.3774,18.24
375.12789,0.4159,5.11
375.12967,1.9224,25.68
375.14493,12.6743,172.49
375.14831,0.5803,7.36
375.15616,1.3732,18.18
375.15801,0.4477,5.54
375.16607,0.5991,7.61
375.18132,4.5218,61.17
375.21769,0.5532,6.99
376.06741,0.6216,7.92
376.07078,0.4524,5.61
376.07553,0.4187,5.15
376.08857,0.3911,4.77
376.10379,3.3335,44.95
376.10716,0.7632,9.85
376.1119,1.9761,26.41
376.11503,0.9374,12.23
376.12314,0.6225,7.93
376.13303,0.4873,6.09
376.14018,3.0709,41.36
376.14829,2.4864,33.38
376.15142,0.9135,11.9
376.17656,0.6827,8.75
376.18466,1.0996,14.45
377.05143,0.7986,10.34
377.05479,0.6246,7.96
377.06267,0.4087,5.01
377.06449,0.3879,4.73
377.08781,8.3629,113.62
377.09118,2.737,36.8
377.09904,2.9411,39.59
377.10087,1.2511,16.51
377.10715,0.6473,8.27
377.12223,0.8766,11.4
377.12419,23.7336,323.5
377.12534,0.5181,6.51
377.12558,0.4493,5.57
377.12599,0.4371,5.4
377.12757,1.557,20.69
377.13543,4.1554,56.17
377.13725,0.4973,6.22
377.14355,0.5885,7.47
377.15165,0.3919,4.78
377.15477,0.5297,6.66
377.16058,15.2436,207.57
377.17181,0.6976,8.96
377.19696,2.9962,40.34
377.2156,0.576,7.3
378.08305,2.5481,34.22
378.09117,1.7836,23.79
378.09454,0.3963,4.84
378.10239,0.5974,7.59
378.11944,6.3843,86.61
378.12754,4.8132,65.15
378.13067,1.7376,23.16
378.13877,0.8464,10.99
378.15583,2.9762,40.07
378.16394,3.2875,44.32
378.20031,0.7669,9.9
379.06707,3.8261,51.68
379.07042,0.5957,7.57
379.0783,0.9546,12.47
379.0857,0.5171,6.49
379.08642,0.3973,4.86
379.1013,0.4046,4.96
379.10145,0.3938,4.81
379.10345,26.519,361.53
379.1052,0.4116,5.05
379.10556,0.3856,4.7
379.10682,1.3737,18.19
379.11469,6.5255,88.53
379.11652,0.5296,6.66
379.12208,0.3935,4.81
379.12279,1.2979,17.15
379.13091,0.3999,4.89
379.13403,0.6083,7.74
379.13429,0.4683,5.83
379.13984,39.3553,536.8
379.14083,0.6226,7.93
379.14124,0.6566,8.4
379.15107,3.1897,42.98
379.15917,0.6166,7.85
379.17623,12.9166,175.8
379.21261,1.2195,16.08
379.23124,0.9751,12.75
380.04339,0.9431,12.31
380.06233,0.6296,8.03
380.07044,0.7386,9.52
380.09871,6.8473,92.93
380.10681,5.2274,70.81
380.10994,0.8193,10.62
380.11806,1.3853,18.35
380.1351,7.9722,108.29
380.14321,8.3105,112.91
380.14633,1.0811,14.19
380.15444,0.7725,9.98
380.17147,1.6859,22.45
380.17959,2.9244,39.36
381.04634,0.7602,9.81
381.06496,0.6074,7.73
381.07622,0.4823,6.02
381.08272,15.0464,204.88
381.08611,0.4657,5.79
381.09396,2.6228,35.24
381.09798,0.6405,8.18
381.10135,0.8818,11.47
381.10207,1.4588,19.35
381.1077,0.5682,7.19
381.11105,0.4234,5.21
381.11224,0.4294,5.3
381.11261,0.4222,5.2
381.11353,0.5737,7.26
381.1173,0.8808,11.46
381.11911,52.4405,715.47
381.1204,1.1248,14.79
381.12068,1.1197,14.72
381.12248,0.4035,4.94
381.12412,0.4434,5.49
381.12431,0.4076,5
381.13035,6.8818,93.4
381.13437,0.5912,7.5
381.13776,0.5626,7.11
381.13845,1.6584,22.08
381.14409,0.6378,8.14
381.14656,0.8921,11.61
381.14965,0.5626,7.11
381.15341,0.4263,5.25
381.1555,36.5146,498.01
381.15639,0.4148,5.1
381.15694,0.5238,6.58
381.16673,1.1781,15.52
381.17484,0.4388,5.42
381.19188,5.8652,79.52
381.2469,1.4256,18.9
382.0602,0.376,4.57
382.07798,2.1719,29.09
382.08608,2.7393,36.83
382.09732,0.5179,6.5
382.11436,10.978,149.33
382.12246,10.39,141.3
382.1256,0.6038,7.68
382.1337,1.3184,17.43
382.15075,5.2548,71.18
382.15885,7.7627,105.43
382.18713,0.54990000000000006,6.94
382.19523,1.2511,16.52
383.06198,2.5071,33.67
383.07726,0.5718,7.24
383.08062,1.3949,18.48
383.08133,0.4505,5.58
383.08699,0.4129,5.07
383.09032,0.7776,10.05
383.09185,0.7767,10.04
383.09606,0.6839,8.77
383.09636,0.6616,8.47
383.09838,30.4083,414.64
383.09913,0.5633,7.12
383.09941,0.4812,6
383.09983,0.5345,6.73
383.10961,2.9181,39.28
383.11363,0.9546,12.47
383.11701,1.5858,21.08
383.11771,1.8796,25.1
383.12336,1.0581,13.88
383.12487,0.5068,6.35
383.12582,0.7723,9.98
383.12669,0.9797,12.81
383.1279,0.6669,8.54
383.13193,0.4063,4.98
383.13289,0.4494,5.57
383.13477,48.5549,662.42
383.1361,1.5481,20.57
383.13635,1.5737,20.92
383.13702,1.1829,15.58
383.146,2.5318,34
383.15002,1.1619,15.3
383.15338,0.5196,6.53
383.15411,1.0596,13.9
383.15974,0.5425,6.84
383.16221,0.6862,8.8
383.17114,16.987,231.38
383.1824,0.44,5.44
383.18641,0.5738,7.27
383.20754,1.2193,16.08
384.06537,0.5285,6.65
384.07587,0.7865,10.17
384.09363,2.8412,38.23
384.10174,5.3533,72.53
384.11227,0.6089,7.75
384.11296,0.4721,5.88
384.13002,6.6184,89.8
384.13812,9.4753,128.81
384.14527,0.419,5.15
384.14934,0.4556,5.65
384.15646,0.3991,4.88
384.1664,1.2773,16.87
384.1745,3.6627,49.44
385.05988,1.0568,13.86
385.06958,0.7559,9.75
385.07111,0.5892,7.48
385.07764,4.9553,67.09
385.0889,0.4303,5.31
385.09291,1.3699,18.14
385.09627,2.7288,36.69
385.097,0.471,5.86
385.10263,0.6246,7.96
385.10413,0.6707,8.59
385.10509,0.5313,6.69
385.10597,1.7837,23.79
385.1075,1.1964,15.77
385.11403,27.6931,377.56
385.11531,0.8894,11.58
385.11558,1.0351,13.57
385.11618,0.6841,8.77
385.12376,0.4658,5.79
385.12527,1.2694,16.76
385.12929,2.3576,31.62
385.13266,1.6946,22.57
385.13337,1.189,15.67
385.13901,0.8691,11.3
385.14053,0.7288,9.38
385.14148,0.8346,10.83
385.14234,1.1337,14.91
385.1481,0.5223,6.56
385.14838,0.4682,5.82
385.14863,0.5097,6.39
385.15041,20.7576,282.86
385.15181,0.4751,5.92
385.15204,0.4223,5.2
385.16164,0.4686,5.83
385.16567,1.7145,22.84
385.17537,0.4245,5.23
385.1868,3.3525,45.21
385.20205,0.7881,10.19
386.07291,0.4124,5.06
386.081,0.8085,10.47
386.08815,0.6806,8.72
386.09151,1.0515,13.79
386.10928,2.2933,30.74
386.11739,5.1487,69.73
386.12455,0.7448,9.6
386.1279,0.6023,7.66
386.13265,0.488,6.1
386.13578,0.5738,7.27
386.14567,1.8238,24.33
386.15377,4.4942,60.8
386.16091,0.4481,5.55
386.16904,0.5141,6.45
386.19016,0.6302,8.04
386.76527,0.4039,4.95
387.07215,0.9837,12.86
387.07553,3.303,44.53
387.0834,0.6674,8.54
387.08523,1.5301,20.32
387.08676,0.9659,12.62
387.09329,4.7756,64.64
387.10301,0.8042,10.41
387.10855,4.51,61.01
387.11193,4.4769,60.56
387.11262,0.4759,5.93
387.11828,0.6576,8.41
387.11978,1.8896,25.23
387.12072,0.4296,5.3
387.12161,2.6625,35.79
387.12317,0.6574,8.41
387.12968,13.0104,177.08
387.1394,0.4414,5.46
387.1409,0.4042,4.95
387.14494,5.242,71.01
387.1483,1.1001,14.45
387.15464,0.5459,6.89
387.15617,1.1702,15.41
387.15801,0.6033,7.67
387.16607,4.6795,63.33
387.18131,2.7088,36.42
387.20243,0.4108,5.04
387.21771,0.5015,6.28
388.06742,0.5965,7.58
388.07078,0.8553,11.11
388.07888,0.4377,5.41
388.08858,0.5882,7.46
388.09664,0.9713,12.69
388.1038,1.9515,26.08
388.10717,1.5699,20.87
388.1119,1.1469,15.09
388.11503,0.6801,8.72
388.1153,0.4933,6.17
388.12314,0.4254,5.24
388.12495,1.2774,16.87
388.13303,2.4762,33.24
388.14018,2.0055,26.82
388.14829,1.3989,18.53
388.15143,0.8007,10.36
388.16942,0.9944,13.01
388.17656,0.7379,9.51
388.18467,0.7889,10.2
389.05143,0.701,9
389.05479,1.0634,13.95
389.06449,0.7284,9.38
389.08228,0.6677,8.55
389.08781,5.1756,70.1
389.09118,6.1112,82.88
389.09905,2.2738,30.48
389.10087,2.7697,37.25
389.10242,0.8483,11.01
389.10715,0.4181,5.14
389.10894,2.408,32.31
389.11866,0.868,11.28
389.1242,14.6316,199.22
389.12757,4.1079,55.52
389.13543,3.3035,44.54
389.13726,1.7099,22.78
389.14352,0.5696,7.21
389.14533,3.1488,42.43
389.16058,10.5993,144.16
389.16395,0.3878,4.73
389.1718,1.0681,14.02
389.19697,2.7581,37.09
390.04668,0.381,4.63
390.08306,2.022,27.04
390.08643,1.1467,15.09
390.09117,1.1309,14.87
390.09455,0.7146,9.19
390.10239,0.5505,6.95
390.10421,0.723,9.3
390.11232,0.4194,5.16
390.11944,5.0117,67.86
390.12281,1.2168,16.05
390.12755,3.3571,45.27
390.13068,2.0817,27.86
390.13878,0.7643,9.87
390.14062,0.5347,6.73
390.14868,0.6046,7.69
390.15583,2.7452,36.92
390.16393,2.6704,35.89
390.16708,0.5909,7.5
390.19223,0.44,5.44
390.20031,0.7647,9.87
391.06707,3.139,42.29
391.07045,2.2716,30.45
391.07831,1.0556,13.84
391.08015,1.1332,14.91
391.08643,0.402,4.92
391.08697,0.388,4.73
391.08978,0.4347,5.37
391.09793,0.8632,11.22
391.10346,20.3348,277.09
391.10407,0.4911,6.14
391.10434,0.4787,5.97
391.10683,5.6905,77.13
391.1147,6.2781,85.15
391.11652,2.2689,30.41
391.1228,1.1353,14.93
391.12459,0.8298,10.76
391.13432,0.5313,6.69
391.13719,1.4159,18.76
391.13738,1.4143,18.74
391.13762,1.407,18.64
391.13985,34.1923,466.31
391.14057,1.0845,14.24
391.14115,1.1335,14.91
391.1414,1.092,14.34
391.14323,1.5807,21.01
391.14553,0.8376,10.87
391.15109,4.1309,55.84
391.1529,0.5545,7
391.15918,0.6933,8.9
391.17623,14.3309,195.11
391.18744,0.5227,6.57
391.21262,1.9146,25.57
391.23125,1.1335,14.91
391.42866,0.4832,6.03
391.43836,0.418,5.14
391.44213,0.3998,4.89
391.45262,0.3863,4.71
391.46229,0.4052,4.96
391.47104,0.5076,6.36
391.55969,0.9544,12.46
392.06232,0.626,7.98
392.07044,0.6921,8.88
392.09872,6.2512,84.79
392.10209,0.7106,9.14
392.10683,4.2047,56.84
392.10997,0.7541,9.73
392.11806,1.2686,16.75
392.11989,0.5339,6.72
392.13511,7.9741,108.31
392.14321,7.1631,97.24
392.14634,2.1802,29.2
392.15445,0.8288,10.75
392.17149,2.4643,33.08
392.17959,3.192,43.02
392.21599,0.4826,6.02
392.23461,0.4143,5.09
393.04634,0.8178,10.6
393.08272,13.424,182.73
393.08608,1.9361,25.87
393.09396,3.3303,44.9
393.09579,0.947,12.36
393.10136,0.5769,7.31
393.10206,1.2867,17
393.10397,0.3888,4.74
393.10771,0.531,6.68
393.10861,0.474,5.9
393.11211,0.4521,5.61
393.11356,0.5997,7.62
393.1167,3.0624,41.25
393.11693,2.9955,40.33
393.1191,50.176,684.55
393.12065,0.4624,5.75
393.12124,0.5349,6.74
393.12248,2.3366,31.34
393.13034,9.881,134.35
393.13216,0.69,8.85
393.13772,0.4004,4.9
393.13844,1.7449,23.26
393.14408,0.5135,6.44
393.14654,0.5985,7.6
393.14853,0.6054,7.7
393.149,0.3839,4.67
393.15343,0.4875,6.09
393.15365,0.488,6.09
393.15549,44.6955,609.72
393.16672,2.4666,33.11
393.17485,0.5066,6.35
393.18294,0.4456,5.52
393.19188,9.7274,132.25
393.22826,0.5995,7.62
393.2469,1.4026,18.58
393.46063,0.9428,12.3
393.46133,0.7841,10.14
393.46172,0.6611,8.46
393.46231,0.3887,4.74
394.07797,2.6692,35.88
394.08608,2.905,39.1
394.09732,0.7323,9.43
394.11436,13.0263,177.3
394.12247,11.0238,149.95
394.12559,2.2324,29.91
394.1337,2.03,27.15
394.15074,7.6719,104.19
394.15885,10.2026,138.74
394.16197,1.1361,14.94
394.17011,0.5769,7.31
394.18714,1.4252,18.89
394.19524,2.3059,30.92
395.05394,0.4278,5.27
395.05549,0.4454,5.51
395.062,3.874,52.33
395.07323,0.6679,8.55
395.07725,0.466,5.79
395.08063,0.9307,12.14
395.08134,0.5388,6.79
395.09031,0.4731,5.89
395.09185,2.719,36.56
395.09607,2.5739,34.58
395.09838,42.8711,584.81
395.10175,0.8367,10.86
395.10399,1.0479,13.74
395.10961,6.752,91.63
395.11145,0.6234,7.94
395.11365,0.6434,8.22
395.11701,1.0954,14.39
395.11772,2.7379,36.82
395.12336,1.2775,16.87
395.12422,0.5479,6.91
395.12453,0.6484,8.28
395.12477,0.572,7.24
395.12583,0.9005,11.73
395.12671,0.4288,5.29
395.12791,0.8076,10.46
395.12895,0.4427,5.48
395.13248,3.8147,51.52
395.13477,81.0603,1106.26
395.13706,1.5058,19.99
395.13811,0.395,4.82
395.14026,0.4719,5.88
395.14057,0.4632,5.76
395.146,7.9315,107.73
395.15002,0.6034,7.67
395.15337,0.3845,4.68
395.1541,1.7039,22.7
395.15975,0.887,11.54
395.16222,0.9022,11.75
395.16416,0.5587,7.06
395.16454,0.4751,5.92
395.16886,1.5882,21.12
395.17115,37.3364,509.24
395.17317,0.4169,5.12
395.17342,0.4504,5.58
395.18241,0.9242,12.05
395.1864,0.4993,6.25
395.20754,4.3418,58.72
395.26255,1.3383,17.71
395.89704,0.4855,6.06
395.91335,0.3829,4.66
396.05725,0.538,6.78
396.06534,0.9036,11.77
396.07586,0.6996,8.98
396.09363,7.3702,100.07
396.10174,8.793,119.49
396.11223,0.459,5.7
396.11297,1.3552,17.94
396.11937,0.3822,4.65
396.13001,15.2581,207.77
396.13812,18.0213,245.5
396.14124,1.5211,20.2
396.14935,1.7907,23.88
396.16311,0.5042,6.32
396.16641,4.4942,60.8
396.16804,0.422,5.19
396.17451,7.9555,108.06
396.20279,0.4835,6.03
396.21089,1.0453,13.7
396.26589,0.4861,6.07
397.04125,0.5529,6.98
397.05989,1.0354,13.57
397.06957,0.6713,8.6
397.07112,0.6501,8.31
397.07506,0.4322,5.33
397.07765,12.6577,172.26
397.08888,1.0235,13.41
397.09289,0.7424,9.57
397.09627,2.534,34.03
397.09699,1.2129,15.99
397.10262,1.0448,13.7
397.10509,0.6644,8.5
397.10596,1.546,20.54
397.10751,3.984,53.83
397.11151,4.3675,59.07
397.11175,4.2863,57.96
397.11403,76.3285,1041.65
397.11958,0.6821,8.75
397.12527,6.2627,84.94
397.12929,1.3825,18.31
397.13266,1.8704,24.97
397.13337,2.9126,39.2
397.13901,1.6633,22.14
397.14148,1.6689,22.22
397.14235,1.2672,16.73
397.14316,0.9837,12.86
397.1435,1.065,13.97
397.14804,3.184,42.91
397.15041,69.4149,947.25
397.15273,1.4501,19.23
397.15679,0.4362,5.39
397.16165,3.1367,42.26
397.16567,1.4761,19.59
397.16906,0.4329,5.34
397.16975,0.6584,8.42
397.1754,0.6902,8.86
397.17787,0.8293,10.76
397.1868,16.1288,219.66
397.20205,0.5666,7.17
397.22319,0.903,11.76
398.05178,0.4302,5.31
398.05514,0.5789,7.34
398.07291,1.0254,13.43
398.081,2.3595,31.65
398.08815,0.4263,5.25
398.09152,1.1964,15.77
398.09962,0.4143,5.09
398.10928,8.7874,119.42
398.11487,0.5508,6.95
398.11535,0.4996,6.25
398.11562,0.4458,5.52
398.11738,14.2557,194.08
398.11824,0.4304,5.31
398.12051,0.4675,5.81
398.12453,0.7891,10.21
398.12792,0.8626,11.21
398.12862,1.1388,14.98
398.13263,0.397,4.85
398.13425,0.4305,5.31
398.13578,0.5107,6.41
398.14238,0.478,5.96
398.14567,8.4953,115.43
398.15377,14.304,194.74
398.15689,0.5507,6.95
398.1609,0.5126,6.43
398.165,0.4481,5.55
398.18204,1.0611,13.92
398.19016,3.5917,48.47
399.05689,1.0823,14.21
399.07216,0.8524,11.07
399.07554,3.2772,44.18
399.0834,0.6404,8.18
399.08524,1.5973,21.24
399.08677,1.2535,16.55
399.09329,19.3905,264.2
399.09647,0.5126,6.43
399.10301,0.6133,7.81
399.10453,1.0821,14.21
399.10855,2.1279,28.49
399.11192,4.5193,61.14
399.11263,1.4467,19.19
399.11827,2.6595,35.75
399.11978,0.9506,12.41
399.12074,1.1747,15.47
399.12161,3.001,40.41
399.12315,2.6883,36.14
399.12755,0.8938,11.64
399.12788,0.9359,12.21
399.12968,56.1794,766.53
399.13939,0.5153,6.47
399.14092,2.0434,27.33
399.14494,3.1495,42.44
399.14831,1.8335,24.47
399.14902,1.4479,19.2
399.15466,1.3101,17.32
399.15617,0.8011,10.37
399.15713,1.1154,14.66
399.158,1.1516,15.16
399.16607,25.0153,341
399.18131,1.7513,23.34
399.19352,0.5304,6.67
399.20245,3.0725,41.38
399.2177,0.447,5.54
400.0674,0.4943,6.18
400.07078,1.0046,13.15
400.0789,0.4251,5.24
400.08048,0.4066,4.98
400.08854,1.3455,17.8
400.09665,3.4088,45.98
400.1038,1.0091,13.21
400.10717,1.4882,19.75
400.11191,0.435,5.37
400.11529,0.5662,7.16
400.11686,0.4536,5.63
400.11842,0.4163,5.12
400.12493,4.6866,63.42
400.13304,10.0798,137.06
400.13616,0.387,4.72
400.14018,1.2482,16.48
400.14355,0.4428,5.48
400.14829,0.6068,7.72
400.15141,0.5749,7.28
400.16131,1.8454,24.63
400.16942,4.8304,65.39
400.17656,0.5897,7.48
400.18468,0.4867,6.08
400.20579,0.5889,7.47
401.05142,0.4657,5.79
401.0548,1.3968,18.5
401.06448,0.6835,8.76
401.06603,0.6155,7.84
401.07255,1.4186,18.8
401.08227,0.4828,6.02
401.08781,2.5039,33.62
401.09118,6.5446,88.79
401.09905,1.2295,16.22
401.10088,3.1766,42.81
401.10241,1.4641,19.42
401.10894,13.4455,183.02
401.11211,0.5463,6.89
401.11865,0.7859,10.16
401.12019,0.5506,6.95
401.1242,5.6976,77.23
401.12757,4.7282,63.99
401.12829,0.7407,9.55
401.13392,1.1657,15.35
401.13543,2.0203,27.02
401.13638,0.987,12.91
401.13726,2.9211,39.32
401.14533,17.9618,244.69
401.16059,5.4929,74.43
401.16395,0.9163,11.94
401.17031,0.4576,5.68
401.17183,0.7741,10
401.17276,0.415,5.1
401.17366,0.469,5.84
401.18171,3.7979,51.29
401.19697,1.929,25.77
402.08306,0.9405,12.27
402.08644,1.6919,22.53
402.09114,0.4003,4.9
402.09453,1.0482,13.74
402.09612,0.401,4.91
402.1042,1.2309,16.24
402.1123,2.5415,34.13
402.11945,2.4916,33.45
402.12282,1.5163,20.14
402.12755,1.362,18.03
402.13067,0.8411,10.92
402.13095,0.4993,6.25
402.13251,0.4725,5.88
402.13875,0.4315,5.32
402.14059,1.6513,21.98
402.14868,3.4531,46.58
402.15583,1.7103,22.78
402.16394,1.53,20.32
402.16707,0.7244,9.32
402.18508,0.7981,10.33
402.19221,0.5573,7.04
402.20032,0.456,5.66
403.06707,1.7067,22.74
403.07045,3.227,43.49
403.0783,0.8463,10.99
403.08014,1.7454,23.26
403.08166,0.6419,8.2
403.08821,0.9738,12.73
403.09792,1.1889,15.67
403.10346,8.7179,118.47
403.10684,8.2081,111.51
403.11469,3.6316,49.02
403.11652,3.9794,53.77
403.11808,0.7766,10.04
403.12281,0.6247,7.96
403.12337,0.4733,5.89
403.12459,5.3697,72.75
403.13432,0.9806,12.82
403.13984,15.3414,208.91
403.14322,3.13,42.17
403.14956,0.4036,4.94
403.15108,2.9775,40.09
403.1529,1.6607,22.11
403.15918,0.4341,5.36
403.16098,3.1093,41.89
403.17349,0.3751,4.55
403.17624,8.0617,109.51
403.18747,0.4382,5.42
403.21262,1.5473,20.56
403.23122,0.4812,6
403.79572,0.8819,11.47
404.06231,0.6575,8.41
404.06571,0.6889,8.84
404.07379,0.8091,10.48
404.09871,3.1706,42.72
404.10208,1.8667,24.92
404.10682,1.9825,26.5
404.10993,0.4296,5.3
404.11019,1.0058,13.16
404.11177,0.7011,9.01
404.11805,0.7944,10.28
404.11987,1.0726,14.08
404.12794,1.0564,13.86
404.13509,4.7408,64.16
404.13847,0.8578,11.14
404.1432,3.4321,46.29
404.14632,1.8356,24.5
404.15443,0.6462,8.26
404.15627,0.4533,5.62
404.16433,0.6842,8.77
404.17148,2.0103,26.88
404.17959,2.1651,29
404.18271,0.4175,5.13
405.04635,0.6215,7.92
405.0497,0.6439,8.22
405.07719,0.6105,7.77
405.08272,7.2758,98.78
405.0861,5.1651,69.96
405.09396,2.6689,35.87
405.09579,2.3197,31.11
405.09732,0.5361,6.75
405.10207,0.7225,9.3
405.10261,0.5104,6.4
405.10387,0.4454,5.51
405.11356,1.0837,14.23
405.11706,0.5257,6.61
405.11911,28.2505,385.17
405.12248,6.7162,91.14
405.13034,7.2341,98.21
405.13216,2.4932,33.47
405.13843,1.0191,13.35
405.14022,1.1211,14.74
405.14409,0.498,6.23
405.14996,0.5106,6.4
405.15333,0.5629,7.12
405.15371,0.4023,4.93
405.1555,28.5332,389.03
405.15887,1.1882,15.66
405.16672,2.7183,36.55
405.16855,0.5172,6.49
405.17485,0.4336,5.35
405.19188,8.5561,116.26
405.22826,0.937,12.23
405.24689,1.19,15.68
406.07797,1.9855,26.54
406.08135,0.535,6.74
406.08607,1.5333,20.37
406.08945,0.4747,5.91
406.09101,0.4846,6.05
406.0973,0.6738,8.63
406.09914,0.4713,5.87
406.11436,8.5288,115.89
406.11773,0.893,11.62
406.12247,5.7977,78.6
406.1256,2.5765,34.61
406.1337,1.5153,20.12
406.1355,0.6676,8.55
406.15074,6.3466,86.09
406.15884,6.3605,86.28
406.16197,1.7803,23.74
406.17009,0.4548,5.64
406.18713,1.3312,17.61
406.19523,1.8859,25.18
407.06199,2.7653,37.19
407.06537,0.8552,11.11
407.07323,0.7026,9.02
407.07505,0.6105,7.77
407.0806,0.4415,5.46
407.09283,0.7817,10.1
407.09837,26.1116,355.97
407.10174,3.4386,46.38
