m/z,I,S/N
369.75959,0.4137,6.42
369.76047,0.5589,8.81
369.76228,0.4749,7.43
369.76335,0.7567,12.05
369.76383,0.5269,8.28
369.76449,0.4735,7.4
369.76871,0.4795,7.5
369.76964,0.509,7.99
369.77183,0.4514,7.04
369.7738,0.4909,7.69
369.77905,0.4488,7
369.78149,0.554,8.72
369.78208,0.5748,9.07
369.78296,0.4261,6.63
369.78463,0.5983,9.45
369.78489,0.4406,6.86
369.78527,0.4788,7.49
369.78562,0.4427,6.9
369.78608,0.5802,9.16
369.78758,0.4413,6.88
369.78931,0.7295,11.61
369.7896,0.4828,7.56
369.79112,0.6876,10.92
369.7939,0.4756,7.44
369.79428,0.4198,6.52
369.79491,0.4678,7.31
369.79722,0.4473,6.97
369.81103,0.4347,6.77
370.07795,1.7184,27.84
370.08605,1.4661,23.69
370.0973,0.6349,10.05
370.10444,0.4174,6.48
370.11433,3.9467,64.41
370.12243,3.2093,52.3
370.12557,0.4539,7.08
370.13368,0.8608,13.76
370.14081,0.629,9.96
370.15073,1.6732,27.09
370.15883,2.2826,37.09
371.06197,2.1068,34.21
371.0806,0.8279,13.22
371.08844,0.5588,8.8
371.09028,0.7489,11.92
371.09182,1.2654,20.4
371.09834,9.7825,160.19
371.10153,0.6536,10.36
371.10959,1.7875,28.97
371.11361,1.1713,18.86
371.11699,0.6688,10.61
371.11769,0.7567,12.05
371.12484,1.0851,17.44
371.12578,0.4108,6.38
371.12666,1.0798,17.35
371.12894,0.4181,6.49
371.13474,9.8469,161.24
371.14597,0.7726,12.31
371.14999,1.6763,27.15
371.16123,0.8442,13.49
371.17112,2.7976,45.55
371.18637,0.9725,15.59
372.07585,0.6538,10.36
372.0936,1.5628,25.28
372.09514,0.4129,6.41
372.1017,1.8386,29.81
372.10482,0.4029,6.25
372.10885,0.9598,15.39
372.11221,0.4115,6.39
372.12008,1.059,17.01
372.13,1.4283,23.07
372.13809,1.9194,31.13
372.14523,0.8148,13
372.15334,0.6096,9.64
372.15647,1.1129,17.9
372.17448,0.6929,11
372.8483,0.5967,9.42
373.05985,0.4232,6.58
373.07109,0.6726,10.67
373.07761,2.2711,36.91
373.08078,0.4908,7.69
373.09287,1.7218,27.89
373.09623,1.2995,20.96
373.1041,1.5375,24.87
373.10593,1.2423,20.02
373.10747,0.6908,10.97
373.114,4.8249,78.82
373.11719,0.6008,9.49
373.12925,4.4694,72.99
373.13262,0.4982,7.81
373.14049,2.0804,33.78
373.14232,0.8711,13.93
373.15038,2.3878,38.82
373.15171,0.4587,7.16
373.16564,3.6214,59.07
373.17687,0.6595,10.46
373.18677,0.4288,6.67
373.20202,0.9626,15.43
374.08096,0.5306,8.34
374.08569,0.4337,6.75
374.08813,1.0768,17.31
374.0915,0.5941,9.38
374.09624,0.4647,7.26
374.09934,1.2218,19.69
374.10925,0.5727,9.03
374.11736,0.694,11.02
374.1245,2.0572,33.4
374.13261,0.8878,14.2
374.13574,2.8403,46.25
374.14565,0.5463,8.6
374.16088,1.326,21.39
374.169,0.7111,11.3
374.17211,0.7949,12.68
374.1973,0.4759,7.44
374.22157,3.3667,54.89
374.84627,0.7903,12.6
375.07214,1.2482,20.12
375.07551,0.9708,15.56
375.08337,1.444,23.33
375.08519,0.549,8.64
375.08674,0.6078,9.61
375.09326,1.1715,18.86
375.09641,0.4381,6.82
375.10852,6.1931,101.28
375.11188,0.92490000000000006,14.81
375.11975,4.5854,74.89
375.12157,0.891,14.26
375.12965,0.978,15.68
375.13098,0.6003,9.48
375.13283,0.4334,6.74
375.13683,1.2775,20.6
375.13909,0.4693,7.34
375.1449,9.9922,163.63
375.15614,2.5523,41.52
375.16604,0.4688,7.33
375.18129,3.6703,59.87
375.21767,0.544,8.56
375.22492,0.6106,9.65
376.06739,0.6542,10.37
376.07862,0.6061,9.58
376.10377,2.7597,44.93
376.11187,1.3497,21.78
376.115,3.8687,63.13
376.12311,0.8902,14.24
376.14016,3.5481,57.86
376.14826,2.1682,35.22
376.15139,2.989,48.69
376.1595,0.5065,7.95
376.17654,1.2087,19.47
376.18464,0.8159,13.02
376.21863,0.9425,15.1
376.72205,1.0584,17
377.0514,0.5652,8.91
377.05478,0.4721,7.38
377.08538,0.4905,7.68
377.08779,5.5301,90.39
377.09116,0.6029,9.53
377.09902,6.0331,98.65
377.10083,0.4435,6.91
377.10712,0.5139,8.07
377.10893,0.4209,6.54
377.11025,0.6625,10.5
377.11835,0.6902,10.96
377.12177,0.6545,10.37
377.12218,0.6768,10.74
377.12258,0.6484,10.27
377.12417,16.8662,276.45
377.13389,0.4787,7.49
377.1354,7.5848,124.12
377.14351,0.6298,9.97
377.14662,0.7169,11.4
377.15475,0.4733,7.4
377.16055,13.7617,225.49
377.17179,1.5505,25.08
377.19694,2.5825,42.02
378.08304,2.3281,37.84
378.09114,1.2115,19.52
378.09427,2.1698,35.24
378.10238,1.2366,19.93
378.11941,6.15,100.57
378.12752,3.5097,57.24
378.13065,5.6212,91.89
378.13875,1.3897,22.44
378.15581,3.7642,61.41
378.16391,3.0165,49.14
378.16703,1.4256,23.03
378.19219,0.6962,11.06
378.20029,0.5655,8.91
378.71911,0.3993,6.19
378.71999,2.8436,46.3
379.06705,3.1463,51.27
379.07828,3.036,49.46
379.08638,0.6604,10.47
379.09764,0.7949,12.68
379.10103,1.2265,19.76
379.10159,1.0669,17.14
379.10343,18.5327,303.8
379.10819,0.4149,6.44
379.10865,0.4086,6.34
379.11466,12.7661,209.15
379.12277,1.4034,22.67
379.1259,0.6988,11.1
379.13401,1.0151,16.29
379.13743,0.8092,12.91
379.13787,0.9879,15.85
379.13982,28.4263,466.18
379.14203,0.4657,7.28
379.15105,5.9054,96.55
379.15916,0.7638,12.17
379.1762,11.2562,184.37
379.18744,0.6079,9.61
379.21259,1.2381,19.95
380.06229,0.9476,15.18
380.0704,0.5607,8.83
380.08164,0.668,10.6
380.09867,6.8752,112.47
380.10679,3.7845,61.75
380.10991,3.7508,61.19
380.11802,2.5613,41.67
380.13507,7.7191,126.32
380.14317,6.0064,98.21
380.1463,3.4079,55.56
380.1544,1.3002,20.97
380.17145,2.4538,39.9
380.17955,2.4437,39.74
380.71704,0.9437,15.12
380.71795,3.0496,49.68
381.04631,0.8499,13.58
381.05754,0.4405,6.86
381.0827,12.1284,198.69
381.08346,0.4137,6.42
381.09393,7.6694,125.51
381.10204,1.492,24.12
381.11104,0.4121,6.4
381.11327,0.652,10.33
381.11685,1.7071,27.65
381.11718,1.5319,24.77
381.11908,34.4091,564.37
381.12068,0.6999,11.12
381.1211,0.7219,11.48
381.12134,0.6196,9.8
381.13032,10.9404,179.19
381.13434,0.4199,6.52
381.13842,1.5686,25.38
381.14406,0.4199,6.52
381.14651,0.5298,8.33
381.14964,1.0242,16.44
381.15363,0.4804,7.52
381.15546,25.3334,415.41
381.16669,2.0208,32.8
381.17481,0.6881,10.93
381.19185,5.3334,87.17
381.22826,0.4154,6.45
382.07794,3.6039,58.78
382.08605,2.255,36.64
382.08917,0.9977,16.01
382.09728,1.3586,21.93
382.1044,0.5696,8.98
382.10778,0.4093,6.35
382.11433,8.6045,140.85
382.1175,0.5303,8.34
382.12244,6.9545,113.77
382.12557,2.5888,42.12
382.13367,2.1033,34.15
382.15072,4.5866,74.91
382.15882,5.437,88.87
382.16195,0.843,13.47
382.17005,0.4484,6.99
382.1871,0.8154,13.01
382.19521,1.1785,18.97
382.38448,0.4241,4.49
382.715,0.8679,9.75
382.7159,1.0117,11.46
382.73361,0.5018,5.41
383.06196,3.6741,43.01
383.07319,1.054,11.96
383.08057,0.5843,6.39
383.0813,0.576,6.29
383.09029,0.6327,6.96
383.09182,0.6941,7.69
383.09835,21.2033,250.79
383.10152,0.5666,6.18
383.10958,6.4385,75.78
383.1136,0.5459,5.94
383.11696,0.5477,5.96
383.11768,1.5753,18.14
383.12333,0.6822,7.55
383.12483,0.4817,5.18
383.12666,0.8436,9.46
383.12891,0.5691,6.21
383.13473,28.4412,336.58
383.14597,3.5415,41.44
383.14998,0.8498,9.54
383.15407,0.921,10.38
383.15973,0.4888,5.26
383.16218,0.4678,5.01
383.17112,10.7152,126.47
383.18638,0.5668,6.18
383.2075,1.1344,12.91
384.06531,0.7785,8.69
384.07584,0.4727,5.07
384.09359,4.2015,49.27
384.1017,3.7423,43.82
384.10486,0.5619,6.13
384.10886,0.4182,4.42
384.11221,0.4323,4.59
384.11294,1.1791,13.44
384.12998,4.3625,51.17
384.13316,0.5087,5.49
384.13809,5.0831,59.71
384.1412,0.82,9.19
384.14523,0.5733,6.26
384.14932,0.5797,6.34
384.15648,0.721,8.01
384.16638,1.396,16.01
384.17448,2.2754,26.44
384.19284,0.418,4.42
384.50565,0.4023,4.23
384.71295,0.4231,4.48
385.04121,0.4344,4.61
385.05985,0.6162,6.77
385.07109,0.8843,9.95
385.07761,6.6092,77.8
385.08885,1.0091,11.43
385.09287,0.6869,7.61
385.09624,1.0519,11.93
385.09695,0.6419,7.07
385.1041,0.8947,10.07
385.10593,1.4075,16.15
385.10745,0.6042,6.63
385.114,16.3207,192.91
385.11716,0.7917,8.85
385.12523,2.1134,24.52
385.12925,1.673,19.3
385.13263,0.7379,8.21
385.13333,0.8389,9.41
385.13899,0.705,7.82
385.14048,0.9731,11
385.14146,0.5016,5.41
385.14231,1.196,13.64
385.15038,11.4929,135.69
385.16162,0.526,5.7
385.16564,1.6397,18.9
385.18677,1.9947,23.11
385.20202,0.467,5
386.07285,0.8102,9.07
386.08096,1.3104,15
386.08811,0.4094,4.32
386.09149,0.5493,5.98
386.09934,0.4799,5.15
386.10121,0.4886,5.26
386.10925,2.3722,27.58
386.11242,0.4775,5.12
386.11735,3.155,36.86
386.12451,0.8193,9.18
386.12786,0.4768,5.12
386.12859,0.4547,4.85
386.13574,1.5036,17.29
386.14564,1.143,13.01
386.15373,2.3137,26.89
386.16087,0.6296,6.93
386.16901,0.4267,4.52
386.17212,0.6772,7.49
386.19013,0.4754,5.1
386.76951,0.4241,4.49
387.05688,1.1323,12.89
387.07215,0.646,7.12
387.07551,1.3431,15.38
387.08095,0.4365,4.64
387.08336,0.5061,5.46
387.0852,0.9275,10.46
387.08673,1.2766,14.6
387.09326,6.154,72.41
387.09642,0.7796,8.71
387.1045,0.4867,5.23
387.1061,0.47,5.04
387.10852,2.987,34.87
387.1119,1.0804,12.27
387.1126,0.5295,5.74
387.11975,2.2509,26.15
387.12159,2.0873,24.21
387.12788,0.4239,4.49
387.12965,7.2265,85.12
387.13099,0.4624,4.95
387.13283,0.4827,5.19
387.1391,0.5208,5.64
387.13935,0.4576,4.89
387.1409,0.5725,6.25
387.1449,4.5897,53.87
387.14828,0.4967,5.35
387.15614,1.7219,19.88
387.15797,0.5919,6.48
387.16603,2.3669,27.52
387.18129,2.4832,28.9
387.19253,0.5034,5.43
387.21767,0.4381,4.66
388.07075,0.9232,10.41
388.08853,0.5742,6.27
388.09014,0.4403,4.68
388.09662,1.2463,14.24
388.10378,1.6737,19.3
388.10714,0.7198,8
388.11187,0.5731,6.26
388.115,2.7106,31.59
388.11682,0.4729,5.07
388.1231,0.5482,5.96
388.12492,1.0514,11.93
388.133,1.5777,18.17
388.14015,2.0856,24.19
388.14826,1.2367,14.12
388.15138,2.607,30.37
388.15951,0.5097,5.51
388.16938,0.5995,6.57
388.17653,0.936,10.56
388.18465,0.6735,7.45
388.18776,0.5748,6.28
389.05142,0.4428,4.71
389.05477,0.9061,10.21
389.06601,0.7413,8.25
389.07254,0.9296,10.48
389.08538,0.7352,8.18
389.08778,3.6283,42.47
389.09116,2.128,24.69
389.0935,0.4708,5.05
389.09663,0.603,6.61
389.09901,3.507,41.03
389.10084,1.3487,15.45
389.10239,0.9643,10.89
389.10891,2.5065,29.17
389.11029,0.443,4.72
389.11207,0.7002,7.77
389.11864,0.5852,6.4
389.12177,0.665,7.35
389.12416,11.9753,141.41
389.12754,1.0364,11.75
389.1354,5.8586,68.91
389.13723,1.6477,19
389.14352,0.4923,5.3
389.1453,1.4667,16.85
389.14665,0.6648,7.35
389.15473,0.7038,7.81
389.16055,10.2831,121.35
389.17179,2.1765,25.26
389.19694,3.0703,35.86
390.05002,0.4146,4.38
390.08303,2.0172,23.37
390.0864,0.9268,10.45
390.09113,0.7153,7.94
390.09426,2.0339,23.57
390.10236,0.818,9.16
390.10419,0.4695,5.03
390.11226,0.6172,6.78
390.11942,5.2225,61.37
390.12752,2.7266,31.78
390.13065,6.6191,77.92
390.13876,1.0683,12.13
390.14057,0.5435,5.91
390.14187,0.4174,4.41
390.15579,3.7397,43.79
390.1639,2.5694,29.92
390.16703,2.5298,29.45
390.17513,0.4622,4.94
390.19221,1.0369,11.76
390.20028,0.7038,7.81
391.06464,0.5735,6.26
391.06704,2.8607,33.37
391.07042,1.1101,12.62
391.07828,2.4754,28.81
391.08009,0.5017,5.41
391.08165,0.47,5.04
391.08641,0.4908,5.28
391.09791,0.4498,4.8
391.10101,0.9478,10.7
391.10343,17.039,201.43
391.1068,1.4844,17.06
391.10913,0.6479,7.14
391.11466,12.016,141.89
391.11649,1.0783,12.25
391.12278,0.8214,9.2
391.12455,0.6415,7.07
391.12589,1.0781,12.24
391.134,1.3078,14.97
391.13982,31.1285,368.43
391.15105,8.2418,97.15
391.15288,0.7929,8.86
391.15916,0.7929,8.86
391.16227,0.6285,6.92
391.1704,0.6622,7.31
391.1762,13.547,160.04
391.18742,1.0491,11.9
391.1955,0.4023,4.23
391.21259,2.1986,25.53
391.36483,0.6426,7.08
391.36727,0.4424,4.71
391.38447,0.474,5.08
391.38605,0.6229,6.85
391.38666,0.4477,4.77
391.38849,0.4258,4.51
391.39137,0.4455,4.75
391.39206,0.4198,4.44
391.39357,0.4522,4.82
391.39712,0.4453,4.74
391.39759,0.4283,4.54
391.40014,0.4117,4.34
391.40134,0.5015,5.41
391.40199,0.4128,4.36
391.41117,0.6164,6.77
391.41185,0.4077,4.3
391.41633,0.5069,5.47
391.4179,0.4272,4.53
391.42045,0.5556,6.05
391.42457,0.4391,4.67
391.42737,0.4279,4.54
391.45426,0.4403,4.68
391.55977,0.4604,4.92
392.06232,1.1052,12.57
392.0657,0.4013,4.22
392.07356,0.6847,7.58
392.08164,0.5548,6.04
392.0987,6.6984,78.86
392.10681,3.3297,38.93
392.10993,6.0748,71.47
392.11804,2.4266,28.23
392.13508,8.9073,105.04
392.14319,6.16,72.48
392.14632,7.2385,85.26
392.15443,1.7337,20.02
392.17147,3.9057,45.76
392.17958,3.0179,35.24
392.1827,0.9844,11.13
392.20785,0.4973,5.36
392.21597,0.5448,5.92
392.9384,0.4173,4.41
393.04634,1.0716,12.17
393.04967,0.4497,4.8
393.05758,0.5167,5.59
393.08033,1.0779,12.24
393.08091,0.4557,4.87
393.08272,13.3437,157.63
393.08348,0.7093,7.87
393.08609,0.7468,8.32
393.09395,10.005,118.05
393.09577,0.4508,4.81
393.10206,1.2143,13.86
393.10518,0.7444,8.29
393.11328,1.3111,15.01
393.11355,0.4479,4.77
393.11675,0.8133,9.11
393.11713,0.9412,10.62
393.11784,0.6351,6.99
393.1191,42.4603,502.75
393.12245,0.4232,4.48
393.13034,16.6463,196.77
393.13216,0.4968,5.35
393.13845,1.8104,20.92
393.14158,0.9774,11.05
393.14407,0.5132,5.55
393.14654,0.557,6.07
393.14847,0.4945,5.33
393.14901,0.5706,6.23
393.14968,1.653,19.06
393.15355,0.9606,10.85
393.1538,0.9394,10.6
393.15436,0.5384,5.85
393.15549,40.7584,482.57
393.16673,5.0052,58.79
393.17482,0.8763,9.85
393.18045,0.4029,4.24
393.18289,0.471,5.05
393.19187,9.3845,110.7
393.22827,0.8923,10.04
393.46381,0.9312,10.5
393.46427,0.5329,5.78
393.4647,0.6571,7.25
394.07551,0.4883,5.25
394.07797,4.503,52.84
394.08607,2.549,29.68
394.0892,1.9897,23.05
394.09731,1.8122,20.95
394.11284,0.3994,4.2
394.11435,13.6112,160.8
394.12246,9.0494,106.73
394.12559,7.6005,89.55
394.1337,3.4084,39.86
394.15074,9.3307,110.06
394.15884,8.5578,100.9
394.16197,3.1351,36.63
394.17008,0.9588,10.83
394.18713,1.9504,22.58
394.19524,2.3135,26.89
395.06199,6.1422,72.27
395.06275,0.857,9.62
395.07321,3.0435,35.54
395.0806,0.493,5.31
395.08132,0.8411,9.44
395.087,0.4432,4.72
395.08793,0.4015,4.22
395.09184,0.9392,10.6
395.09599,1.0688,12.13
395.09629,1.0398,11.79
395.09658,0.9547,10.78
395.09837,37.4387,443.23
395.10742,0.4037,4.25
395.1096,17.3563,205.19
395.1177,2.6201,30.52
395.12084,0.9064,10.21
395.12336,0.9027,10.16
395.1243,0.5328,5.78
395.12464,0.4618,4.94
395.12582,0.7492,8.35
395.12895,1.5184,17.46
395.13268,1.5719,18.1
395.13292,1.5341,17.65
395.13318,1.3699,15.7
395.13475,63.4325,751.33
395.13704,0.9834,11.12
395.14599,11.1844,132.03
395.15409,2.1557,25.02
395.15722,0.5207,5.64
395.15973,0.9702,10.96
395.16219,0.7372,8.2
395.16533,0.7913,8.84
395.16962,0.5231,5.67
395.17114,31.0814,367.87
395.18237,1.3217,15.13
395.19049,0.572,6.25
395.20752,3.9551,46.35
395.22057,0.4933,5.31
395.99378,0.4417,4.7
396.00008,0.473,5.07
396.05724,1.2619,14.42
396.06534,1.3016,14.89
396.07586,0.4263,4.52
396.07658,0.5915,6.48
396.09161,0.4221,4.47
396.09362,10.3793,122.49
396.09679,0.4563,4.87
396.10172,7.7817,91.7
396.10484,2.9577,34.52
396.11296,3.5475,41.51
396.12347,0.4355,4.63
396.13,13.9944,165.34
396.13811,14.0496,165.99
396.14124,3.8702,45.34
396.14934,2.0835,24.16
396.16638,4.6914,55.07
396.17449,7.1416,84.11
396.17762,0.9094,10.24
396.20277,0.7178,7.97
396.21087,0.9562,10.8
397.04125,1.0298,11.67
397.05984,0.6388,7.04
397.06717,0.4066,4.29
397.0711,0.7362,8.19
397.07763,17.8408,210.93
397.0784,0.6132,6.73
397.08886,5.2304,61.46
397.0929,0.4865,5.23
397.09625,1.0433,11.83
397.09697,1.8455,21.34
397.1026,0.6909,7.65
397.10408,0.4543,4.85
397.10507,0.5217,5.65
397.10595,1.4551,16.71
397.10747,1.5167,17.44
397.10821,0.5009,5.4
397.11223,1.3094,14.99
397.11402,56.7894,672.59
397.11631,0.6328,6.97
397.11719,0.6961,7.72
397.11955,0.5661,6.18
397.11978,0.5257,5.7
397.12526,11.4308,134.95
397.12927,0.8661,9.73
397.13265,0.6859,7.59
397.13336,2.6542,30.93
397.13649,0.5572,6.07
397.13901,1.4758,16.96
397.14049,0.5082,5.49
397.14146,1.1354,12.92
397.14233,1.4342,16.46
397.1446,0.8879,9.99
397.14865,1.0437,11.84
397.1504,47.0756,557.45
397.16164,3.4054,39.83
397.16566,0.9123,10.28
397.16974,1.0848,12.32
397.17537,0.5076,5.48
397.17785,0.5958,6.53
397.18679,12.4314,146.81
397.20206,0.5139,5.56
397.22317,0.8811,9.91
398.07288,2.9166,34.04
398.08099,3.332,38.96
398.08413,0.4304,4.57
398.09148,0.6102,6.7
398.09222,0.8915,10.03
398.1012,0.4287,4.55
398.10274,0.4287,4.55
398.10926,9.7128,114.59
398.11243,0.7921,8.85
398.11737,11.0774,130.77
398.12051,1.5822,18.22
398.12454,0.5773,6.31
398.1286,2.0386,23.63
398.13575,0.8189,9.17
398.13757,0.4367,4.64
398.14565,6.543,77.02
398.15376,9.5554,112.73
398.15689,0.8272,9.27
398.1609,0.419,4.43
398.16498,0.7073,7.85
398.17214,0.6463,7.13
398.18204,1.2535,14.32
398.19015,2.5062,29.17
399.05689,3.4502,40.36
399.07551,1.3081,14.97
399.07623,0.5544,6.04
399.08189,0.5241,5.68
399.08521,1.2529,14.32
399.08676,1.2481,14.26
399.09328,24.7642,293
399.09646,0.9426,10.64
399.103,0.6115,6.71
399.10452,3.2467,37.95
399.10612,0.7224,8.03
399.10853,1.5422,17.75
399.1119,1.9653,22.76
399.11263,1.6978,19.59
399.11825,1.0319,11.7
399.11976,1.1295,12.85
399.12073,0.9999,11.32
399.1216,2.8116,32.79
399.12314,0.7428,8.27
399.12772,0.6582,7.27
399.1282,0.508,5.49
399.12967,35.0284,414.66
399.13282,0.4692,5.03
399.13939,0.5706,6.23
399.1409,3.0152,35.2
399.14492,2.0791,24.11
399.14829,0.5555,6.05
399.14901,1.1252,12.8
399.15466,0.8848,9.95
399.15615,1.0022,11.34
399.15712,0.8383,9.4
399.15798,1.3967,16.02
399.16605,15.1757,179.34
399.17729,0.4867,5.23
399.1813,1.4511,16.66
399.19103,0.4108,4.33
399.20244,2.1,24.36
399.2177,0.6806,7.53
400.03437,0.5125,5.54
400.06024,0.5705,6.23
400.07077,0.8704,9.78
400.08853,2.4932,29.02
400.09173,0.4712,5.05
400.09663,4.1578,48.75
400.10378,0.7988,8.93
400.10716,0.8416,9.44
400.10787,0.5386,5.85
400.11501,1.2177,13.9
400.11686,0.662,7.31
400.11837,0.4745,5.09
400.1231,0.438,4.66
400.12493,3.942,46.19
400.12808,0.4882,5.25
400.13302,6.5694,77.33
400.13613,0.4702,5.04
400.14016,0.912,10.27
400.14424,0.5613,6.12
400.14827,0.5025,5.42
400.1514,1.9852,23
400.15322,0.5485,5.97
400.16131,1.5186,17.46
400.16941,2.8829,33.64
400.17655,0.6436,7.09
400.18464,0.4314,4.58
400.18778,0.524,5.68
400.20578,0.4205,4.45
400.84887,0.5676,6.19
401.05479,0.8537,9.58
401.06445,0.4306,4.57
401.06603,1.0499,11.91
401.07255,4.5981,53.97
401.07571,0.5583,6.08
401.08226,0.4281,4.54
401.0854,0.915,10.31
401.08781,1.6371,18.87
401.09117,2.5324,29.48
401.09664,0.7323,8.14
401.09752,0.5514,6
401.09903,1.4305,16.42
401.10087,2.5335,29.49
401.10241,1.3439,15.39
401.10893,13.8148,163.21
401.1121,0.9408,10.62
401.11864,0.6223,6.84
401.12015,1.2555,14.35
401.12178,0.7539,8.4
401.12418,4.8103,56.48
401.12756,1.9364,22.42
401.12826,0.7705,8.6
401.13392,0.9401,10.61
401.13542,2.7665,32.26
401.13638,0.7419,8.26
401.13725,2.8517,33.27
401.14532,10.5503,124.52
401.14667,0.6067,6.66
401.16057,4.8242,56.65
401.16466,0.4342,4.61
401.1718,1.3087,14.98
401.17364,0.6513,7.19
401.1817,2.3244,27.02
401.19695,1.8122,20.95
401.23337,0.4134,4.37
402.05004,0.4394,4.67
402.07591,0.6057,6.64
402.08064,0.4614,4.93
402.08305,0.8717,9.8
402.08641,1.0321,11.7
402.09428,0.7205,8.01
402.09611,0.5545,6.04
402.09765,0.5294,5.74
402.1042,1.3199,15.11
402.10735,0.4351,4.62
402.11228,2.4954,29.04
402.11944,2.1996000000000002,25.54
402.1228,0.6188,6.8
402.12754,1.1187,12.72
402.13067,3.7637,44.08
402.13249,0.6607,7.3
402.13877,0.4919,5.3
402.14058,1.3103,15
402.14866,1.9713,22.83
402.15582,1.6853,19.44
402.16391,1.1937,13.61
402.16705,2.0252,23.47
402.18506,0.4403,4.68
402.19223,0.535,5.81
402.27582,0.4052,4.27
403.06466,0.8579,9.63
403.06707,1.2191,13.92
403.07043,2.1915,25.44
403.07589,0.6389,7.04
403.07831,1.0561,11.98
403.08012,1.0049,11.38
403.08167,1.2572,14.37
403.08819,2.4891,28.97
403.09137,0.4402,4.68
403.09792,0.6013,6.59
403.10104,1.4279,16.39
403.10345,6.9752,82.14
403.10682,2.8148,32.83
403.11227,0.614,6.74
403.11317,0.4864,5.23
403.11469,5.6578,66.53
403.11652,2.8557,33.31
403.11805,0.596,6.53
403.1228,0.4072,4.29
403.12458,4.0588,47.57
403.12591,0.6438,7.1
403.12776,0.5145,5.56
403.13431,0.6839,7.57
403.13582,0.4438,4.73
403.1374,0.7533,8.39
403.13984,13.5096,159.59
403.1432,1.0416,11.81
403.15107,4.8514,56.97
403.152,0.4259,4.51
403.15289,1.5369,17.68
403.16097,1.6553,19.09
403.1623,0.5702,6.22
403.17622,8.0349,94.7
403.18745,0.8787,9.88
403.2126,1.6944,19.55
403.79584,0.5625,6.13
404.06231,0.7119,7.9
404.06569,0.9095,10.25
404.09156,0.5518,6.01
404.09631,0.6755,7.47
404.0987,3.2547,38.04
404.10207,1.1409,12.99
404.1068,1.7228,19.89
404.10994,4.2183,49.46
404.11176,0.4707,5.04
404.11805,1.0905,12.39
404.11985,0.7526,8.39
404.12794,0.6915,7.66
404.13508,5.444,63.99
404.14319,3.2152,37.57
404.14631,6.2476,73.52
404.15443,1.1979,13.66
404.15625,0.4248,4.5
404.17147,2.9559,34.5
404.17958,2.0587,23.87
404.1827,1.18,13.45
404.20785,0.5603,6.11
404.21595,0.5636,6.15
405.04392,0.4584,4.9
405.04631,0.502,5.42
405.04972,0.8879,9.99
405.07716,0.4212,4.46
405.08031,1.2658,14.47
405.08271,7.8196,92.15
405.08608,2.8267,32.97
405.09154,0.6305,6.94
405.09395,5.4506,64.07
405.09577,1.1651,13.27
405.09732,0.7112,7.89
405.10205,0.7525,8.38
405.10385,0.9336,10.53
405.10518,0.711,7.89
405.11328,0.5545,6.04
405.11356,0.6393,7.04
405.1167,1.5893,18.3
405.11743,0.4474,4.77
405.1191,26.7244,316.23
405.12247,1.6823,19.41
405.13033,12.2125,144.22
405.13216,1.5352,17.66
405.13844,1.3508,15.48
405.14022,0.6888,7.63
405.14157,1.2793,14.63
405.14828,0.8354,9.37
405.14967,1.5421,17.74
405.15548,26.7314,316.31
405.16672,5.1489,60.5
405.16855,0.6898,7.64
405.17483,0.5647,6.16
405.17796,0.4831,5.19
405.18608,0.4985,5.37
405.19187,8.9657,105.74
405.20311,0.5405,5.87
405.22826,1.2012,13.7
406.07796,2.9529,34.47
406.07871,0.446,4.75
406.08134,0.774,8.64
406.08607,1.7544,20.26
406.08919,1.5786,18.18
406.09731,1.1557,13.16
406.11196,0.5826,6.37
406.11435,9.5184,112.29
406.12245,5.502,64.68
406.12558,8.1238,95.76
406.13368,2.6188,30.51
406.1355,0.5201,5.63
406.15073,7.2381,85.26
406.15884,5.8138,68.38
406.16197,4.5945,53.92
406.17008,0.9993,11.31
406.18712,2.3324,27.11
406.19523,2.1097,24.47
406.19835,0.4885,5.26
406.2607,0.4034,4.25
406.26724,0.414,4.37
406.27836,0.4367,4.64
406.29073,0.4441,4.73
406.316,0.4676,5.01
406.90045,0.4047,4.26
407.05958,0.5745,6.28
407.06198,3.5374,41.39
407.06276,0.4318,4.58
407.06534,1.1748,13.39
407.07321,2.0752,24.06
407.08131,0.7084,7.86
407.09597,1.0115,11.46
407.09836,26.227,310.33
407.10174,1.5246,17.54
407.10959,14.0753,166.3
407.11141,0.8257,9.25
407.11541,0.4343,4.61
407.11771,1.7788,20.55
407.12083,0.854,9.59
407.12333,0.5893,6.45
407.12581,0.4518,4.82
407.12894,1.6795,19.37
407.13237,0.7784,8.69
407.13279,0.4748,5.09
407.13475,49.9122,591.07
407.14598,12.1003,142.89
407.14781,0.5324,5.78
407.15409,1.5908,18.32
407.15721,0.6027,6.61
407.15975,0.4353,4.63
407.1622,0.4503,4.8
407.16531,0.9413,10.62
407.17113,26.6105,314.88
407.17343,0.5238,5.67
407.17386,0.5727,6.25
407.18237,2.0865,24.2
407.20753,5.0441,59.25
407.24392,0.4857,5.22
408.05723,0.8329,9.34
408.05801,0.504,5.44
408.06535,0.5149,5.57
408.07653,0.5009,5.4
408.08709,0.4356,4.63
