"M_cal";"MF";"C";"H";"N";"O";"P";"S";"O/C";"H/C";"N/C";"S/C";"DBE";"AI";"NOSC";"n_occurrence";"BottomWater";"NPEqIW";"SRNOM";"U1382A";"U1383C_Deep";"U1383C_Middle";"U1383C_Shallow"
434.1689158034;"C21H26N2O8";21;26;2;8;0;0;0.381;1.238;0.0952;0;10;0;-0.19;6;5.2268;4.75578;0;7.56233;8.19061;7.12625;4.77682
434.19406792346;"C23H30O8";23;30;0;8;0;0;0.348;1.304;0;0;9;0.1;-0.61;7;19.64802;13.43127;17.76751;20.67678;14.41823;16.3444;19.45259
434.23045343281;"C24H34O7";24;34;0;7;0;0;0.292;1.417;0;0;8;0.1;-0.83;4;5.31543;0;0;4.70044;0;3.3459;4.43469
435.08016036761;"C19H17NO11";19;17;1;11;0;0;0.579;0.895;0.0526;0;12;0;0.42;1;0;0;6.02162;0;0;0;0
435.11654587696;"C20H21NO10";20;21;1;10;0;0;0.5;1.05;0.05;0;11;0;0.1;6;7.20162;5.9916;0;8.56959;8.79091;7.94627;6.72179
435.15293138631;"C21H25NO9";21;25;1;9;0;0;0.429;1.19;0.0476;0;10;0;-0.19;6;8.07727;8.25013;0;9.83011;9.9856;9.25448;7.84467
435.18931689566;"C22H29NO8";22;29;1;8;0;0;0.364;1.318;0.0455;0;9;0;-0.45;3;0;0;0;4.66454;4.38984;4.36523;0
436.02779044117;"C18H12O13";18;12;0;13;0;0;0.722;0.667;0;0;13;0;0.78;1;0;0;11.29789;0;0;0;0
436.04304658246;"C22H12O10";22;12;0;10;0;0;0.455;0.545;0;0;17;0.6;0.36;1;0;0;4.35214;0;0;0;0
436.06417595052;"C19H16O12";19;16;0;12;0;0;0.632;0.842;0;0;12;0;0.42;1;0;0;43.31901;0;0;0;0
436.07943209181;"C23H16O9";23;16;0;9;0;0;0.391;0.696;0;0;16;0.5;0.09;1;0;0;5.23119;0;0;0;0
436.10056145987;"C20H20O11";20;20;0;11;0;0;0.55;1;0;0;11;0;0.1;7;20.96734;17.27923;49.22838;24.16219;24.75301;22.60243;24.18171
436.11179484916;"C19H20N2O10";19;20;2;10;0;0;0.526;1.053;0.1053;0;11;-0.1;0.32;5;8.65563;0;0;11.68675;14.47011;11.70969;8.60674
436.13694696922;"C21H24O10";21;24;0;10;0;0;0.476;1.143;0;0;10;0;-0.19;7;52.49099;53.68451;54.07338;59.66019;58.45614;53.10868;59.19914
436.14818035851;"C20H24N2O9";20;24;2;9;0;0;0.45;1.2;0.1;0;10;-0.1;0;6;12.89307;10.79581;0;17.42774;20.06424;16.77213;11.17546
436.17333247857;"C22H28O9";22;28;0;9;0;0;0.409;1.273;0;0;9;0;-0.45;7;51.45466;45.60576;41.84897;54.44492;46.30769;47.54815;54.10861
436.18456586786;"C21H28N2O8";21;28;2;8;0;0;0.381;1.333;0.0952;0;9;-0.1;-0.29;5;4.36864;0;0;5.55882;5.82636;5.43118;3.53231
436.20971798792;"C23H32O8";23;32;0;8;0;0;0.348;1.391;0;0;8;0;-0.7;7;21.10563;13.72949;12.68544;19.1679;14.31794;15.43225;19.5301
437.09581043207;"C19H19NO11";19;19;1;11;0;0;0.579;1;0.0526;0;11;-0.1;0.32;6;6.92493;0;7.49702;7.40436;8.10441;7.2839;6.74534
437.11443787668;"C20H23NO8S";20;23;1;8;0;1;0.4;1.15;0.05;0.05;10;0;-0.1;1;0;0.46342;0;0;0;0;0
437.13219594142;"C20H23NO10";20;23;1;10;0;0;0.5;1.15;0.05;0;10;-0.1;0;6;14.11026;12.62977;0;15.85856;16.93434;15.39375;13.16316
437.16858145077;"C21H27NO9";21;27;1;9;0;0;0.429;1.286;0.0476;0;9;-0.1;-0.29;6;9.98664;9.47061;0;10.90546;11.26975;10.60109;8.87574
438.04344050563;"C18H14O13";18;14;0;13;0;0;0.722;0.778;0;0;12;-0.2;0.67;1;0;0;23.66737;0;0;0;0
438.05869664692;"C22H14O10";22;14;0;10;0;0;0.455;0.636;0;0;16;0.5;0.27;1;0;0;7.27899;0;0;0;0
438.07982601498;"C19H18O12";19;18;0;12;0;0;0.632;0.947;0;0;11;-0.1;0.32;7;13.73164;6.49827;51.4091;13.43311;14.93765;13.17902;14.92509
438.09105940427;"C18H18N2O11";18;18;2;11;0;0;0.611;1;0.1111;0;11;-0.4;0.56;1;0;0;0;0;0;4.53436;0
438.09508215627;"C23H18O9";23;18;0;9;0;0;0.391;0.783;0;0;15;0.4;0;1;0;0;6.57936;0;0;0;0
438.11621152433;"C20H22O11";20;22;0;11;0;0;0.55;1.1;0;0;10;-0.1;0;7;57.07327;47.73525;55.63302;60.82022;64.15454;56.1654;62.93187
438.12744491362;"C19H22N2O10";19;22;2;10;0;0;0.526;1.158;0.1053;0;10;-0.3;0.21;6;15.59385;8.94561;0;19.89479;22.15499;19.35115;13.82854
438.13146766562;"C24H22O8";24;22;0;8;0;0;0.333;0.917;0;0;14;0.4;-0.25;1;0;0;4.57073;0;0;0;0
438.15259703368;"C21H26O10";21;26;0;10;0;0;0.476;1.238;0;0;9;-0.1;-0.29;7;83.66031;87.06882;56.63581;84.44359;80.02635;77.7285;88.46214
438.16383042297;"C20H26N2O9";20;26;2;9;0;0;0.45;1.3;0.1;0;9;-0.2;-0.1;6;9.83875;8.864;0;11.73215;13.46518;11.80539;8.23589
438.18898254303;"C22H30O9";22;30;0;9;0;0;0.409;1.364;0;0;8;-0.1;-0.55;7;53.06356;41.46934;26.74738;47.02227;39.82649;41.28804;50.82731
438.22536805238;"C23H34O8";23;34;0;8;0;0;0.348;1.478;0;0;7;-0.1;-0.78;6;11.80308;6.97425;0;9.09742;7.22071;7.42433;10.10812
439.11146049653;"C19H21NO11";19;21;1;11;0;0;0.579;1.105;0.0526;0;10;-0.3;0.21;6;13.99834;8.63832;0;14.69643;15.93605;13.98855;12.97296
439.13008794114;"C20H25NO8S";20;25;1;8;0;1;0.4;1.25;0.05;0.05;9;-0.1;-0.2;2;0;0.51205;0;0;0;0;0.43604
439.14784600588;"C20H25NO10";20;25;1;10;0;0;0.5;1.25;0.05;0;9;-0.2;-0.1;6;16.18181;14.93861;0;16.07583;17.05955;15.92282;14.07806
439.18423151523;"C21H29NO9";21;29;1;9;0;0;0.429;1.381;0.0476;0;8;-0.2;-0.38;6;7.18553;6.04451;0;6.88253;6.2984;6.70951;5.77142
440.03796120203;"C21H12O11";21;12;0;11;0;0;0.524;0.571;0;0;16;0.5;0.48;1;0;0;7.4723;0;0;0;0
440.05909057009;"C18H16O13";18;16;0;13;0;0;0.722;0.889;0;0;11;-0.4;0.56;1;0;0;33.52442;0;0;0;0
440.07434671138;"C22H16O10";22;16;0;10;0;0;0.455;0.727;0;0;15;0.4;0.18;1;0;0;11.00644;0;0;0;0
440.09547607944;"C19H20O12";19;20;0;12;0;0;0.632;1.053;0;0;10;-0.3;0.21;7;35.4761;18.02384;52.4539;34.62062;38.14465;33.36909;37.19383
440.10670946873;"C18H20N2O11";18;20;2;11;0;0;0.611;1.111;0.1111;0;10;-0.6;0.44;5;7.06352;0;0;8.16495;9.76511;7.78515;6.1526
440.11073222073;"C23H20O9";23;20;0;9;0;0;0.391;0.87;0;0;14;0.4;-0.09;1;0;0;8.9361;0;0;0;0
440.13186158879;"C20H24O11";20;24;0;11;0;0;0.55;1.2;0;0;9;-0.2;-0.1;7;88.96924;80.88581;58.53;84.62847;85.05367;81.37357;90.46633
440.14309497808;"C19H24N2O10";19;24;2;10;0;0;0.526;1.263;0.1053;0;9;-0.4;0.11;6;12.21577;8.72849;0;13.06486;15.81554;13.58933;9.5591
440.14711773008;"C24H24O8";24;24;0;8;0;0;0.333;1;0;0;13;0.3;-0.33;1;0;0;6.23146;0;0;0;0
440.16824709814;"C21H28O10";21;28;0;10;0;0;0.476;1.333;0;0;8;-0.2;-0.38;7;84.25576;80.65076;39.2139;70.2135;63.79811;65.8672;77.27754
440.17948048743;"C20H28N2O9";20;28;2;9;0;0;0.45;1.4;0.1;0;8;-0.3;-0.2;1;0;0;0;0;0;4.08041;0
440.20463260749;"C22H32O9";22;32;0;9;0;0;0.409;1.455;0;0;7;-0.2;-0.64;7;29.27993;21.0998;10.73031;22.29906;18.04028;19.74523;25.42831
440.24101811684;"C23H36O8";23;36;0;8;0;0;0.348;1.565;0;0;6;-0.1;-0.87;1;3.78647;0;0;0;0;0;0
441.09072505164;"C18H19NO12";18;19;1;12;0;0;0.667;1.056;0.0556;0;10;-0.6;0.44;5;6.26982;0;0;5.62021;6.55494;5.58319;5.15552
441.12711056099;"C19H23NO11";19;23;1;11;0;0;0.579;1.211;0.0526;0;9;-0.4;0.11;6;17.07664;12.013;0;14.69963;16.61989;14.74286;14.32788
441.16349607034;"C20H27NO10";20;27;1;10;0;0;0.5;1.35;0.05;0;8;-0.3;-0.2;6;10.67563;11.4343;0;9.44417;9.90063;9.74139;8.61012
442.0383551252;"C17H14O14";17;14;0;14;0;0;0.824;0.824;0;0;11;-1;0.82;1;0;0;10.14063;0;0;0;0
442.05361126649;"C21H14O11";21;14;0;11;0;0;0.524;0.667;0;0;15;0.4;0.38;1;0;0;15.25508;0;0;0;0
442.07474063455;"C18H18O13";18;18;0;13;0;0;0.722;1;0;0;10;-0.6;0.44;6;12.39314;0;39.63751;10.16167;11.3395;10.59179;10.87546
442.08999677584;"C22H18O10";22;18;0;10;0;0;0.455;0.818;0;0;14;0.3;0.09;1;0;0;16.63224;0;0;0;0
442.1111261439;"C19H22O12";19;22;0;12;0;0;0.632;1.158;0;0;9;-0.4;0.11;7;59.11974;33.48934;50.1873;50.48888;54.04588;48.35501;53.71639
442.12235953319;"C18H22N2O11";18;22;2;11;0;0;0.611;1.222;0.1111;0;9;-0.8;0.33;5;6.70369;0;0;6.33281;7.94316;6.6244;5.22647
442.12638228519;"C23H22O9";23;22;0;9;0;0;0.391;0.957;0;0;13;0.3;-0.17;1;0;0;13.16199;0;0;0;0
442.12975358851;"C20H26O9S";20;26;0;9;0;1;0.45;1.3;0;0.05;8;-0.2;-0.3;1;0;6.57619;0;0;0;0;0
442.14751165325;"C20H26O11";20;26;0;11;0;0;0.55;1.3;0;0;8;-0.3;-0.2;7;84.19591;80.3084;41.527;66.6785;69.95067;64.62489;72.77637
442.15874504254;"C19H26N2O10";19;26;2;10;0;0;0.526;1.368;0.1053;0;8;-0.6;0;3;5.26497;0;0;4.9295;0;5.3147;0
442.16276779454;"C24H26O8";24;26;0;8;0;0;0.333;1.083;0;0;12;0.2;-0.42;1;0;0;9.64208;0;0;0;0
442.1838971626;"C21H30O10";21;30;0;10;0;0;0.476;1.429;0;0;7;-0.3;-0.48;7;47.20913;44.14425;15.15389;32.84697;29.995;31.3231;37.86408
442.19915330389;"C25H30O7";25;30;0;7;0;0;0.28;1.2;0;0;11;0.2;-0.64;1;0;0;5.35022;0;0;0;0
442.22028267195;"C22H34O9";22;34;0;9;0;0;0.409;1.545;0;0;6;-0.2;-0.73;6;9.26448;6.03794;0;5.84328;4.85033;5.37992;6.87452
443.1063751161;"C18H21NO12";18;21;1;12;0;0;0.667;1.167;0.0556;0;9;-0.8;0.33;5;8.72608;0;0;6.372;7.03463;6.28119;6.32511
443.14276062545;"C19H25NO11";19;25;1;11;0;0;0.579;1.316;0.0526;0;8;-0.6;0;6;11.90701;9.4995;0;8.35442;9.5727;8.49235;8.93774
444.0328758216;"C20H12O12";20;12;0;12;0;0;0.6;0.6;0;0;15;0.4;0.6;1;0;0;13.13486;0;0;0;0
444.05400518966;"C17H16O14";17;16;0;14;0;0;0.824;0.941;0;0;10;-1.3;0.71;1;0;0;16.00066;0;0;0;0
444.06926133095;"C21H16O11";21;16;0;11;0;0;0.524;0.762;0;0;14;0.3;0.29;1;0;0;25.09737;0;0;0;0
444.09039069901;"C18H20O13";18;20;0;13;0;0;0.722;1.111;0;0;9;-0.8;0.33;6;20.32532;0;35.06645;14.59134;16.21761;14.97256;15.99918
444.1056468403;"C22H20O10";22;20;0;10;0;0;0.455;0.909;0;0;13;0.2;0;1;0;0;24.54795;0;0;0;0
444.10901814362;"C19H24O10S";19;24;0;10;0;1;0.526;1.263;0;0.0526;8;-0.4;-0.11;1;0;9.60911;0;0;0;0;0
444.12677620836;"C19H24O12";19;24;0;12;0;0;0.632;1.263;0;0;8;-0.6;0;7;54.49419;31.73798;33.41896;36.46686;38.14874;35.70515;43.25809
444.14203234965;"C23H24O9";23;24;0;9;0;0;0.391;1.043;0;0;12;0.2;-0.26;7;5.39427;5.33359;20.15281;6.49368;5.60771;5.39219;5.96161
444.16316171771;"C20H28O11";20;28;0;11;0;0;0.55;1.4;0;0;7;-0.4;-0.3;7;46.56302;40.61025;17.25923;28.47209;28.77611;28.16365;35.0368
444.178417859;"C24H28O8";24;28;0;8;0;0;0.333;1.167;0;0;11;0.2;-0.5;7;6.01641;5.14198;15.42652;7.13099;4.70266;5.51094;6.34617
444.19954722706;"C21H32O10";21;32;0;10;0;0;0.476;1.524;0;0;6;-0.4;-0.57;7;14.24116;11.55785;4.5437;8.05106;6.82343;7.78456;9.75278
444.21480336835;"C25H32O7";25;32;0;7;0;0;0.28;1.28;0;0;10;0.2;-0.72;1;0;0;5.16095;0;0;0;0
445.06451030315;"C20H15NO11";20;15;1;11;0;0;0.55;0.75;0.05;0;14;0.2;0.5;1;0;0;5.91353;0;0;0;0
445.1008958125;"C21H19NO10";21;19;1;10;0;0;0.476;0.905;0.0476;0;13;0.2;0.19;1;0;0;5.71354;0;0;0;0
445.12202518056;"C18H23NO12";18;23;1;12;0;0;0.667;1.278;0.0556;0;8;-1;0.22;1;6.40881;0;0;0;0;0;0
446.04852588606;"C20H14O12";20;14;0;12;0;0;0.6;0.7;0;0;14;0.2;0.5;1;0;0;27.34504;0;0;0;0
446.06965525412;"C17H18O14";17;18;0;14;0;0;0.824;1.059;0;0;9;-1.7;0.59;1;0;0;15.04744;0;0;0;0
446.08491139541;"C21H18O11";21;18;0;11;0;0;0.524;0.857;0;0;13;0.2;0.19;1;0;0;36.28366;0;0;0;0
446.08828269873;"C18H22O11S";18;22;0;11;0;1;0.611;1.222;0;0.0556;8;-0.7;0.11;6;5.50319;6.09085;0;5.00409;6.14766;5.32271;5.42332
446.10604076347;"C18H22O13";18;22;0;13;0;0;0.722;1.222;0;0;8;-1;0.22;6;16.14954;0;18.10239;9.31479;10.01246;8.85971;10.43376
446.12129690476;"C22H22O10";22;22;0;10;0;0;0.455;1;0;0;12;0.2;-0.09;7;7.92948;8.672;33.40758;9.73693;9.38438;8.58558;9.23347
446.12466820808;"C19H26O10S";19;26;0;10;0;1;0.526;1.368;0;0.0526;7;-0.5;-0.21;1;0;14.4715;0;0;0;0;0
446.13253029405;"C21H22N2O9";21;22;2;9;0;0;0.429;1.048;0.0952;0;12;0.1;0.1;4;4.19657;0;0;5.76769;6.36703;5.27125;0
446.14242627282;"C19H26O12";19;26;0;12;0;0;0.632;1.368;0;0;7;-0.7;-0.11;7;24.14157;14.47548;12.26993;12.00781;12.88428;12.34683;16.52366
446.15768241411;"C23H26O9";23;26;0;9;0;0;0.391;1.13;0;0;11;0.1;-0.35;7;13.86684;13.50878;29.0457;17.06819;13.23294;13.7163;15.74976
446.1689158034;"C22H26N2O8";22;26;2;8;0;0;0.364;1.182;0.0909;0;11;0.1;-0.18;3;0;0;0;4.74063;5.30225;4.75654;0
446.17881178217;"C20H30O11";20;30;0;11;0;0;0.55;1.5;0;0;6;-0.6;-0.4;6;12.50026;9.43533;0;5.6585;5.35954;5.71461;7.94732
446.19406792346;"C24H30O8";24;30;0;8;0;0;0.333;1.25;0;0;10;0.1;-0.58;7;11.54508;8.21436;16.90093;13.08426;8.77457;9.35245;11.61418
446.23045343281;"C25H34O7";25;34;0;7;0;0;0.28;1.36;0;0;9;0.1;-0.8;3;4.23294;0;0;4.14182;0;0;3.61041
447.08016036761;"C20H17NO11";20;17;1;11;0;0;0.55;0.85;0.05;0;13;0.1;0.4;1;0;0;7.64789;0;0;0;0
447.15293138631;"C22H25NO9";22;25;1;9;0;0;0.409;1.136;0.0455;0;11;0.1;-0.18;4;0;0;0;5.47093;5.20165;5.09599;4.50822
448.02779044117;"C19H12O13";19;12;0;13;0;0;0.684;0.632;0;0;14;0.2;0.74;1;0;0;12.02235;0;0;0;0
448.06417595052;"C20H16O12";20;16;0;12;0;0;0.6;0.8;0;0;13;0.1;0.4;1;0;0;37.5361;0;0;0;0
448.10056145987;"C21H20O11";21;20;0;11;0;0;0.524;0.952;0;0;12;0.1;0.1;7;8.74337;7.76279;41.35009;9.9163;10.68507;8.94927;10.02883
448.10393276319;"C18H24O11S";18;24;0;11;0;1;0.611;1.333;0;0.0556;7;-0.8;0;1;0;9.18703;0;0;0;0;0
448.11179484916;"C20H20N2O10";20;20;2;10;0;0;0.5;1;0.1;0;12;0;0.3;4;4.6842;0;0;6.37;7.07538;5.88632;0
448.12169082793;"C18H24O13";18;24;0;13;0;0;0.722;1.333;0;0;7;-1.2;0.11;1;6.78663;0;0;0;0;0;0
448.13694696922;"C22H24O10";22;24;0;10;0;0;0.455;1.091;0;0;11;0.1;-0.18;7;22.65797;23.55411;40.67552;28.20902;26.41502;24.33619;26.34053
448.14818035851;"C21H24N2O9";21;24;2;9;0;0;0.429;1.143;0.0952;0;11;0;0;6;8.0346;6.72365;0;11.49768;12.38437;10.79635;7.40079
448.15807633728;"C19H28O12";19;28;0;12;0;0;0.632;1.474;0;0;6;-0.9;-0.21;1;5.7578;0;0;0;0;0;0
448.17333247857;"C23H28O9";23;28;0;9;0;0;0.391;1.217;0;0;10;0.1;-0.43;7;26.16086;23.68723;33.54608;31.32308;25.61721;25.50556;28.56831
448.18456586786;"C22H28N2O8";22;28;2;8;0;0;0.364;1.273;0.0909;0;10;0;-0.27;4;3.73521;0;0;5.02969;4.93796;4.70557;0
448.20971798792;"C24H32O8";24;32;0;8;0;0;0.333;1.333;0;0;9;0.1;-0.67;7;14.27244;9.19979;13.83931;14.75972;10.00858;11.12303;13.5987
448.24610349727;"C25H36O7";25;36;0;7;0;0;0.28;1.44;0;0;8;0.1;-0.88;1;3.51118;0;0;0;0;0;0
449.09581043207;"C20H19NO11";20;19;1;11;0;0;0.55;0.95;0.05;0;12;0;0.3;1;0;0;6.73722;0;0;0;0
449.13219594142;"C21H23NO10";21;23;1;10;0;0;0.476;1.095;0.0476;0;11;0;0;6;7.18713;7.40539;0;8.5353;9.41369;8.36588;6.99844
449.16858145077;"C22H27NO9";22;27;1;9;0;0;0.409;1.227;0.0455;0;10;0;-0.27;6;6.90944;5.85699;0;7.87679;7.8781;7.49192;6.28188
450.04344050563;"C19H14O13";19;14;0;13;0;0;0.684;0.737;0;0;13;0;0.63;1;0;0;24.56578;0;0;0;0
450.07982601498;"C20H18O12";20;18;0;12;0;0;0.6;0.9;0;0;12;0;0.3;6;7.44304;0;45.17207;7.49914;7.83337;7.02906;7.52887
450.09508215627;"C24H18O9";24;18;0;9;0;0;0.375;0.75;0;0;16;0.5;0;1;0;0;4.82804;0;0;0;0
450.11621152433;"C21H22O11";21;22;0;11;0;0;0.524;1.048;0;0;11;0;0;7;27.0395;25.19836;44.66969;33.52557;34.76271;31.55111;32.13301
450.12744491362;"C20H22N2O10";20;22;2;10;0;0;0.5;1.1;0.1;0;11;-0.1;0.2;6;10.95212;7.38855;0;15.5716;16.91422;14.77869;10.46526
450.15259703368;"C22H26O10";22;26;0;10;0;0;0.455;1.182;0;0;10;0;-0.27;7;51.06635;47.86289;49.55506;60.60935;55.74323;53.81291;55.55355
450.16383042297;"C21H26N2O9";21;26;2;9;0;0;0.429;1.238;0.0952;0;10;-0.1;-0.1;6;9.66498;8.85115;0;12.47654;13.48234;12.44401;8.25547
450.18898254303;"C23H30O9";23;30;0;9;0;0;0.391;1.304;0;0;9;0;-0.52;7;39.78908;29.73603;29.5297;42.47391;33.10957;36.17147;39.70978
450.22536805238;"C24H34O8";24;34;0;8;0;0;0.333;1.417;0;0;8;0;-0.75;7;12.65065;7.1241;7.48805;12.00901;7.98625;9.34028;11.60822
451.07507498718;"C19H17NO12";19;17;1;12;0;0;0.632;0.895;0.0526;0;12;-0.2;0.53;1;0;0;6.90658;0;0;0;0
451.11146049653;"C20H21NO11";20;21;1;11;0;0;0.55;1.05;0.05;0;11;-0.1;0.2;6;9.33603;6.50275;0;10.86007;12.32666;10.86454;9.05848
451.14784600588;"C21H25NO10";21;25;1;10;0;0;0.476;1.19;0.0476;0;10;-0.1;-0.1;6;12.16661;12.8149;0;14.1928;15.1754;13.80388;10.84515
451.18423151523;"C22H29NO9";22;29;1;9;0;0;0.409;1.318;0.0455;0;9;-0.1;-0.36;6;7.12058;5.82999;0;8.14195;7.69499;7.91005;6.15488
452.02270506074;"C18H12O14";18;12;0;14;0;0;0.778;0.667;0;0;13;-0.2;0.89;1;0;0;5.80457;0;0;0;0
452.03796120203;"C22H12O11";22;12;0;11;0;0;0.5;0.545;0;0;17;0.5;0.45;1;0;0;5.47986;0;0;0;0
452.05909057009;"C19H16O13";19;16;0;13;0;0;0.684;0.842;0;0;12;-0.2;0.53;1;0;0;38.7043;0;0;0;0
452.07434671138;"C23H16O10";23;16;0;10;0;0;0.435;0.696;0;0;16;0.5;0.17;1;0;0;8.07675;0;0;0;0
452.09547607944;"C20H20O12";20;20;0;12;0;0;0.6;1;0;0;11;-0.1;0.2;7;25.27352;15.08089;52.67358;28.76364;30.51962;27.64706;27.12545
452.10670946873;"C19H20N2O11";19;20;2;11;0;0;0.579;1.053;0.1053;0;11;-0.3;0.42;5;7.93277;0;0;10.88397;11.62219;10.37951;7.37247
452.11073222073;"C24H20O9";24;20;0;9;0;0;0.375;0.833;0;0;15;0.4;-0.08;1;0;0;5.94515;0;0;0;0
452.13186158879;"C21H24O11";21;24;0;11;0;0;0.524;1.143;0;0;10;-0.1;-0.1;7;66.7979;63.66676;57.06324;77.49247;75.50354;71.88276;72.28836
452.14309497808;"C20H24N2O10";20;24;2;10;0;0;0.5;1.2;0.1;0;10;-0.2;0.1;6;15.53849;12.49735;0;19.73742;22.6838;19.92673;13.15074
452.16824709814;"C22H28O10";22;28;0;10;0;0;0.455;1.273;0;0;9;-0.1;-0.36;7;75.59273;75.92527;49.49358;80.51785;72.81095;73.06203;76.53574
452.17948048743;"C21H28N2O9";21;28;2;9;0;0;0.429;1.333;0.0952;0;9;-0.2;-0.19;6;6.62265;6.28136;0;7.39106;8.13863;7.87165;4.67556
452.20463260749;"C23H32O9";23;32;0;9;0;0;0.391;1.391;0;0;8;-0.1;-0.61;7;36.17248;27.38095;18.84523;33.78804;28.38894;29.80072;33.03529
452.24101811684;"C24H36O8";24;36;0;8;0;0;0.333;1.5;0;0;7;-0.1;-0.83;5;7.3656;0;0;6.26672;4.62004;4.93744;6.36505
453.09072505164;"C19H19NO12";19;19;1;12;0;0;0.632;1;0.0526;0;11;-0.3;0.42;6;6.0189;0;6.63712;6.3701;6.85775;6.04397;5.50441
453.12711056099;"C20H23NO11";20;23;1;11;0;0;0.55;1.15;0.05;0;10;-0.2;0.1;7;17.09133;14.51664;6.2867;18.02286;20.74461;17.76762;15.04175
453.16349607034;"C21H27NO10";21;27;1;10;0;0;0.476;1.286;0.0476;0;9;-0.2;-0.19;6;13.34253;14.54623;0;14.30138;14.67273;13.9167;11.01756
453.19988157969;"C22H31NO9";22;31;1;9;0;0;0.409;1.409;0.0455;0;8;-0.2;-0.45;4;5.05782;0;0;4.76963;4.38034;4.66173;0
454.0383551252;"C18H14O14";18;14;0;14;0;0;0.778;0.778;0;0;12;-0.5;0.78;1;0;0;14.70369;0;0;0;0
454.05361126649;"C22H14O11";22;14;0;11;0;0;0.5;0.636;0;0;16;0.5;0.36;1;0;0;11.92487;0;0;0;0
454.07474063455;"C19H18O13";19;18;0;13;0;0;0.684;0.947;0;0;11;-0.3;0.42;6;11.89022;0;48.30175;11.96671;14.0182;12.04558;12.04783
454.08999677584;"C23H18O10";23;18;0;10;0;0;0.435;0.783;0;0;15;0.4;0.09;1;0;0;12.1032;0;0;0;0
454.1111261439;"C20H22O12";20;22;0;12;0;0;0.6;1.1;0;0;10;-0.2;0.1;7;58.35281;40.55924;54.56832;60.58466;65.5546;58.63457;59.2056
454.12235953319;"C19H22N2O11";19;22;2;11;0;0;0.579;1.158;0.1053;0;10;-0.5;0.32;5;12.53244;0;0;14.76272;16.50653;14.06871;10.12214
454.12638228519;"C24H22O9";24;22;0;9;0;0;0.375;0.917;0;0;14;0.3;-0.17;1;0;0;8.38909;0;0;0;0
454.14751165325;"C21H26O11";21;26;0;11;0;0;0.524;1.238;0;0;9;-0.2;-0.19;7;100;98.49515;56.49085;100;100;95.34391;96.62042
454.15874504254;"C20H26N2O10";20;26;2;10;0;0;0.5;1.3;0.1;0;9;-0.4;0;6;10.96241;10.21272;0;11.89012;13.25521;12.74823;8.60128
454.16276779454;"C25H26O8";25;26;0;8;0;0;0.32;1.04;0;0;13;0.3;-0.4;1;0;0;6.11812;0;0;0;0
454.1838971626;"C22H30O10";22;30;0;10;0;0;0.455;1.364;0;0;8;-0.2;-0.45;7;70.46576;68.70562;31.04153;62.65177;55.6024;58.80666;63.36443
454.22028267195;"C23H34O9";23;34;0;9;0;0;0.391;1.478;0;0;7;-0.1;-0.7;7;19.52631;13.13713;6.50081;15.65659;12.5973;14.02032;16.07808
455.1063751161;"C19H21NO12";19;21;1;12;0;0;0.632;1.105;0.0526;0;10;-0.5;0.32;5;11.21282;0;0;10.74339;12.11669;10.71827;9.61833
455.14276062545;"C20H25NO11";20;25;1;11;0;0;0.55;1.25;0.05;0;9;-0.4;0;6;17.29488;16.22475;0;16.36869;17.75391;16.01703;14.14106
455.1791461348;"C21H29NO10";21;29;1;10;0;0;0.476;1.381;0.0476;0;8;-0.3;-0.29;6;8.81292;8.66592;0;7.68902;7.94683;8.10441;6.74832
456.0328758216;"C21H12O12";21;12;0;12;0;0;0.571;0.571;0;0;16;0.4;0.57;1;0;0;11.11015;0;0;0;0
456.05400518966;"C18H16O14";18;16;0;14;0;0;0.778;0.889;0;0;11;-0.8;0.67;1;0;0;23.9563;0;0;0;0
456.06926133095;"C22H16O11";22;16;0;11;0;0;0.5;0.727;0;0;15;0.4;0.27;1;0;0;19.06546;0;0;0;0
456.09039069901;"C19H20O13";19;20;0;13;0;0;0.684;1.053;0;0;10;-0.5;0.32;7;26.90021;8.34508;47.35815;25.12016;27.65311;24.66931;24.11871
456.1056468403;"C23H20O10";23;20;0;10;0;0;0.435;0.87;0;0;14;0.3;0;1;0;0;16.07965;0;0;0;0
456.10901814362;"C20H24O10S";20;24;0;10;0;1;0.5;1.2;0;0.05;9;-0.2;-0.1;1;0;5.01096;0;0;0;0;0
456.12677620836;"C20H24O12";20;24;0;12;0;0;0.6;1.2;0;0;9;-0.4;0;7;79.45775;58.34095;50.3188;69.61048;73.59325;68.46858;72.39519
456.13800959765;"C19H24N2O11";19;24;2;11;0;0;0.579;1.263;0.1053;0;9;-0.7;0.21;5;8.44609;0;0;8.40471;9.45821;8.70265;6.58665
456.14203234965;"C24H24O9";24;24;0;9;0;0;0.375;1;0;0;13;0.3;-0.25;1;0;0;12.69025;0;0;0;0
456.16316171771;"C21H28O11";21;28;0;11;0;0;0.524;1.333;0;0;8;-0.3;-0.29;7;79.33194;84.56688;35.451;65.2576;63.41841;63.86504;68.69464
456.178417859;"C25H28O8";25;28;0;8;0;0;0.32;1.12;0;0;12;0.2;-0.48;1;0;0;7.78618;0;0;0;0
456.19954722706;"C22H32O10";22;32;0;10;0;0;0.455;1.455;0;0;7;-0.2;-0.55;7;34.34834;30.98391;10.26042;25.02257;22.06787;24.07384;27.21757
