m/z,I,S/N,Res.
911.27275,1.2428,18.41,723857
911.27631,0.3804,5.33,594035
911.28267,5.9575,89.88,911649
911.29217,0.6188,8.95,1031653
911.29388,1.3878,20.61,1054104
911.29791,4.0319,60.69,879227
911.30159,1.975,29.51,667548
911.30925,1.7339,25.85,532081
911.31296,0.5727,8.25,719608
911.31902,9.2725,140.14,950624
911.3254,0.3821,5.36,956711
911.3287,0.8216,12.02,1005678
911.33025,1.4063,20.89,881071
911.3343,5.0999,76.88,906858
911.33811,1.9513,29.15,618826
911.34559,1.6181,24.1,495154
911.3536,0.4592,6.53,954695
911.35543,6.5354,98.64,909557
911.36665,0.5203,7.46,1110399
911.37067,3.7747,56.79,870096
911.37439,0.8129,11.89,577859
911.38212,0.7919,11.57,474172
911.3918,2.3876,35.76,997349
911.40707,1.9328,28.87,880437
911.41083,0.3815,5.35,746297
911.42825,0.5688,8.96,973607
911.44344,0.4644,7.24,929447
912.23178,0.3926,6.06,972501
912.24155,0.5057,7.92,1066867
912.24962,0.8647,13.82,883225
912.2568,1.0347,16.62,841953
912.2603,0.7572,12.05,726173
912.26488,0.863,13.79,916605
912.2681,1.51,24.43,768709
912.27608,0.6005,9.48,990535
912.27791,1.6842,27.29,901168
912.27939,0.4409,6.85,334382
912.28598,2.7811,45.33,915461
912.29312,2.212,35.97,898070
912.29692,0.9801,15.72,637163
912.30127,1.8882,30.65,917631
912.3045,2.1833,35.5,828398
912.31251,1.0574,16.99,776813
912.31429,2.4453,39.81,915732
912.32241,4.5617,74.6,864889
912.32556,0.5659,8.91,969192
912.32955,2.4448,39.8,883515
912.33344,0.895,14.32,535789
912.33766,2.3471,38.19,839925
912.34086,2.0025,32.53,825137
912.34889,0.6174,9.76,1069579
912.35068,1.4369,23.23,1029390
912.35878,3.1471,51.34,882942
912.3659,1.6565,26.84,886824
912.37406,1.848,29.99,907771
912.37719,0.8482,13.55,935098
912.38706,0.4633,7.22,939094
912.39517,1.2778,20.61,835233
912.40238,0.4441,6.91,946669
912.4104,0.9504,15.23,1047851
913.24076,1.2973,20.93,943417
913.24419,0.8254,13.18,840502
913.25204,1.0618,17.06,824731
913.25377,0.4286,6.65,802091
913.26194,2.0368,33.09,910227
913.27139,0.5462,8.59,881712
913.27717,4.2424,69.35,864701
913.28063,1.4932,24.15,706888
913.28845,2.6977,43.96,872635
913.29003,0.6215,9.82,274663
913.2966,1.2708,20.5,1655656
913.29831,5.131,83.96,872588
913.3078,0.8209,13.1,1011913
913.30954,0.7259,11.54,1073219
913.31356,7.2516,118.82,852568
913.31712,1.9028,30.89,648049
913.32485,2.8451,46.38,819245
913.33279,0.7837,12.49,890614
913.3347,4.584,74.97,983194
913.34109,0.5823,9.18,771881
913.34418,0.7398,11.77,974375
913.34591,0.493,7.71,1102201
913.34997,7.1818,117.67,880101
913.35355,0.9281,14.86,705988
913.36122,2.2072,35.89,665520
913.36924,0.5489,8.63,950073
913.37107,2.6651,43.42,981603
913.37744,0.3762,5.79,943454
913.38634,4.2984,70.27,871959
913.39762,0.7078,11.24,867181
913.40748,0.8808,14.09,894338
913.42273,1.5006,24.28,881449
914.23602,0.7353,11.69,879490
914.24411,0.5995,9.46,895405
914.24738,0.9371,15.01,798571
914.25527,0.3941,6.09,783499
914.25712,0.4819,7.53,1053391
914.26528,1.0167,16.32,738197
914.2724,2.0979,34.09,870328
914.27588,0.7282,11.58,770461
914.2805,1.9002,30.85,861439
914.28369,2.2871,37.21,864323
914.29176,0.9359,14.99,887733
914.29353,1.3262,21.41,877632
914.29499,0.5821,9.18,333357
914.30166,2.1499,34.95,879435
914.30881,3.5851,58.54,896680
914.31233,0.6342,10.03,685432
914.31693,3.5753,58.38,927923
914.32007,2.7126,44.2,884048
914.32816,1.6215,26.26,817438
914.32991,1.3178,21.27,805726
914.3314,0.5261,8.25,179938
914.33805,2.133,34.67,935357
914.3452,3.0084,49.06,886816
914.35331,3.756,61.35,891429
914.35646,1.7445,28.29,824507
914.36449,0.9391,15.05,681878
914.36625,0.5536,8.71,866943
914.37448,1.1571,18.63,907934
914.38157,1.4497,23.44,838748
914.3897,2.0182,32.79,906837
914.39287,0.6293,9.95,793524
914.40096,0.4124,6.39,826454
914.41079,0.6319,10,713241
914.41801,0.4873,7.62,793952
914.42612,0.7036,11.17,997536
915.22008,0.7151,11.36,929630
915.23127,0.4238,6.57,848971
915.24118,0.4182,6.48,1098535
915.25643,3.2163,52.48,866306
915.25988,0.9516,15.25,775408
915.26771,1.8125,29.4,895831
915.26951,0.4059,6.28,935451
915.27567,0.8049,12.84,893720
915.27757,1.0661,17.13,1050385
915.27908,0.3933,6.07,1739172
915.28711,1.0405,16.71,882474
915.29281,8.1714,133.94,897477
915.29623,1.641,26.58,785992
915.30407,3.3411,54.53,904472
915.31214,1.3874,22.41,964476
915.31395,2.2008,35.79,929018
915.31537,0.8273,13.21,351036
915.31767,0.4219,6.54,817687
915.32029,0.79990000000000006,12.76,755824
915.32343,1.1795,19,850224
915.32923,10.7812,176.84,897908
915.33272,1.1612,18.7,692183
915.34046,3.5763,58.4,818141
915.34851,1.402,22.65,900498
915.35035,2.1285,34.6,986307
915.3567,0.7805,12.44,910421
915.35978,0.7753,12.35,879084
915.36562,8.2112,134.6,868147
915.36917,0.5137,8.05,630354
915.37685,1.6443,26.64,769830
915.38489,0.5879,9.27,896994
915.3867,0.7681,12.23,1023629
915.39312,0.4705,7.34,830386
915.40196,3.8852,63.48,856509
915.41315,0.4567,7.11,571339
915.43839,1.1212,18.04,942884
916.22667,0.4814,7.52,844624
916.25169,1.5808,25.59,888003
916.25503,0.447,6.96,875654
916.25981,1.5162,24.53,937234
916.26299,1.3248,21.39,975727
916.27103,0.8109,12.94,753141
916.27277,0.5133,8.05,681034
916.27429,0.4136,6.41,313201
916.281,0.4581,7.14,1220135
916.28805,3.6958,60.36,844028
916.29142,0.5865,9.25,696842
916.29616,3.6932,60.32,877612
916.29938,2.7556,44.91,896750
916.30738,1.5118,24.46,868839
916.31069,0.4639,7.23,1080128
916.3173,0.9465,15.17,938555
916.32445,4.4738,73.15,881035
916.33258,5.3924,88.26,890764
916.33572,2.5041,40.77,940089
916.3438,1.7881,29,829970
916.34554,0.565,8.89,707470
916.34713,0.4564,7.11,866097
916.35373,0.7946,12.67,808105
916.36085,3.0735,50.13,834204
916.36893,4.0032,65.42,860751
916.37216,1.2017,19.36,886924
916.38007,0.7059,11.21,898041
916.39,0.4254,6.6,803143
916.39722,1.2963,20.92,894865
916.40533,2.0456,33.24,865629
916.4417,0.7114,11.3,782126
917.2357,1.7596,28.53,899075
917.23902,0.393,6.07,915309
917.2469,0.8823,14.11,991500
917.2549,0.5137,8.05,819831
917.2662,0.6274,9.92,812600
917.27211,6.481,106.15,905356
917.27548,0.9639,15.45,873388
917.28335,3.1867,51.99,907644
917.28511,0.3776,5.81,227405
917.29138,1.5887,25.72,770765
917.2933,0.8124,12.96,1037167
917.29456,0.9415,15.09,739805
917.29958,0.5899,9.3,785815
917.30272,1.1634,18.73,896044
917.30847000000006,12.8105,210.21,878654
917.31187,1.047,16.82,723889
917.31969,4.4258,72.36,858344
917.32775,1.8251,29.61,845748
917.3296,0.781,12.45,1350862
917.33101,0.5454,8.57,1119031
917.33347,0.4511,7.02,990690
917.33591,1.1496,18.51,871096
917.33908,0.9506,15.23,862537
917.34485,12.5814,206.44,849589
917.34819,0.56,8.81,555052
917.3561,2.9128,47.49,796039
917.36409,1.2758,20.58,800081
917.366,0.5527,8.69,957606
917.37231,0.8896,14.23,799680
917.37541,0.6087,9.61,884674
917.38126,7.6173,124.83,882356
917.39249,1.0593,17.02,932173
917.40062,0.4112,6.37,914752
917.40876,0.4035,6.24,794915
917.41762,2.7561,44.92,917475
917.45402,0.6356,10.06,761134
918.23099,0.6291,9.95,927817
918.23441,0.3909,6.03,762854
918.23911,0.7357,11.7,726489
918.24227,0.6721,10.66,899580
918.25012,0.5484,8.62,695784
918.26732,2.5465,41.47,891884
918.27546,3.134,51.13,905437
918.27863,1.7535,28.43,888716
918.28665,1.2065,19.44,881309
918.3037,5.0381,82.43,882014
918.31182,6.1642,100.94,881888
918.31497,2.6239,42.74,862563
918.32303,2.0145,32.72,897113
918.3308,0.4458,6.94,688651
918.34011,4.4247,72.35,843464
918.3482,6.2935,103.07,873275
918.35135,1.6138,26.14,858278
918.3594,1.3633,22.02,805076
918.3765,2.2606,36.77,838171
918.3846,3.6047,58.87,879202
918.38781,0.4133,6.4,1014036
918.39584,0.4731,7.38,934238
918.41287,0.7798,12.43,865532
918.421,1.295,20.9,830841
919.21503,0.7264,11.55,789188
919.23749,0.4078,6.31,420688
919.25136,3.4883,56.95,862255
919.25476,0.6187,9.78,837548
919.26258,1.6951,27.47,866627
919.27056,1.4156,22.88,683373
919.27393,0.6603,10.46,824523
919.27892,0.5831,9.19,622244
919.28189,0.769,12.25,735389
919.28775,10.0979,165.61,850940
919.29103,0.7512,11.96,922252
919.29897,3.5738,58.36,855308
919.303,0.3899,6.02,847721
919.30698,2.2153,36.03,794675
919.31027,0.6645,10.53,925620
919.31519,1.1528,18.56,782546
919.31829,1.2328,19.87,827078
919.32414000000006,14.7662,242.36,844526
919.32751,0.5231,8.21,931042
919.33536,3.3769,55.12,893440
919.33941,0.658,10.42,912287
919.34339,2.2292,36.25,775379
919.34523,0.549,8.63,751439
919.34658,0.5588,8.79,384876
919.349,0.4038,6.25,934211
919.3516,1.4842,24.01,738278
919.35466,0.8792,14.06,834289
919.36052,11.5386,189.3,843430
919.37169,1.721,27.9,834252
919.37576,0.4472,6.96,940172
919.37976,1.0959,17.62,746467
919.38802,0.8794,14.06,696033
919.3969,5.0476,82.59,827761
919.42429,0.4536,7.06,678360
919.43327,1.2626,20.36,867910
919.46962,0.3886,6,656355
920.24661,1.1924,19.21,911997
920.25473,1.6495,26.72,833918
920.25789,0.8679,13.88,867898
920.26585,0.7881,12.56,644084
920.283,3.5393,57.79,907924
920.2911,4.6704,76.39,829462
920.29427,1.8279,29.66,871467
920.29822,0.4146,6.42,895456
920.30226,1.9317,31.36,751231
920.30977,0.8229,13.13,573580
920.31939,4.912,80.36,872225
920.32746,6.9562,113.96,861857
920.33064,2.1458,34.88,837042
920.33465,0.424,6.58,852039
920.33865,1.7557,28.47,825478
920.34649,0.555,8.73,666035
920.35574,3.6187,59.1,839239
920.36386,5.551,90.86,876895
920.36692,0.8458,13.51,979026
920.37513,0.7966,12.7,794875
920.38278,0.3839,5.92,651619
920.39209,0.9748,15.63,1023093
920.40026,2.5828,42.07,882665
920.43666,0.7211,11.46,886945
921.23064,1.1547,18.59,949261
921.24186,0.5961,9.41,891557
921.24967,0.6027,9.51,752070
921.267,5.932,97.13,886517
921.27037,0.4392,6.83,932462
921.27826,2.0536,33.37,953753
921.28224,0.7873,12.55,875771
921.28626,1.764,28.61,632693
921.28956,0.5559,8.75,1056562
921.29457,0.988,15.85,494001
921.29746,0.8047,12.84,720900
921.3034,12.8058,210.13,869439
921.30683,0.4171,6.46,994490
921.31465,3.3382,54.49,890522
921.31868,1.0848,17.44,1033857
921.32263,2.4699,40.21,750199
921.32599,0.5128,8.04,1013746
921.32825,0.4947,7.74,1024652
921.33086,1.46,23.61,661700
921.33398,0.7177,11.41,769989
921.3398,13.544,222.26,848787
921.35101,2.1478,34.92,904048
921.35505,1.1331,18.24,922083
921.35903,1.8075,29.32,783200
921.36475,0.5455,8.57,728773
921.36728,1.3138,21.21,642026
921.37042,0.4655,7.26,747213
921.37614,8.1386,133.4,869831
921.38742,0.9695,15.54,883780
921.39143,0.8926,14.28,912250
921.39539,0.7145,11.35,705956
921.40366,0.6129,9.68,631978
921.41255,2.6073,42.47,877672
921.42783,0.4058,6.28,737389
921.44892,0.7979,12.72,751087
922.22585,0.4926,7.7,1010382
922.23404,0.5523,8.69,1056455
922.2525,0.4819,7.53,868678
922.26225,1.8329,29.74,870204
922.27035,2.6508,43.18,868422
922.27355,0.8496,13.57,913928
922.27738,0.4974,7.78,782025
922.28142,1.2159,19.6,620222
922.28901,0.8077,12.88,723347
922.29863,3.671,59.96,941564
922.30677,5.8474,95.74,870505
922.30995,1.3573,21.92,926985
922.31387,0.7675,12.22,944808
922.3179,1.7035,27.61,759035
922.32195,0.5392,8.47,683195
922.32541,0.8703,13.91,621899
922.33504,3.958,64.67,847137
922.34313,6.5171,106.75,861348
922.34631,0.9692,15.54,880897
922.35029,0.6697,10.62,888409
922.35435,1.201,19.35,738066
922.35836,0.6174,9.76,778275
922.36187,0.6215,9.82,627861
922.37141,2.0405,33.15,917754
922.37955,4.1697,68.15,843761
922.38672999999994,0.5763,9.08,757933
922.39066,0.5625,8.85,512511
922.39473,0.4529,7.05,550022
922.40771,0.6133,9.69,719264
922.41592,1.351,21.82,872626
922.4522,0.4225,6.55,832239
922.94938,0.8614,13.77,759256
923.22507,0.4231,6.56,773110
923.24628,2.0784,33.77,918646
923.25744,0.7493,11.92,925748
923.26153,0.8789,14.06,839778
923.26523,0.9454,15.15,609689
923.28269,7.2992,119.6,868163
923.29389,2.0726,33.68,900984
923.29795,1.6429,26.62,928764
923.30182,2.0826,33.84,640349
923.30999,1.1259,18.12,480255
923.31313,0.6284,9.94,695868
923.31905,12.4389,204.1,871659
923.33028,2.4294,39.55,858829
923.33432,2.2328,36.31,908053
923.33822,1.9767,32.1,673806
923.34394,0.4311,6.69,1128115
923.34646,1.4491,23.43,539681
923.34957,0.5693,8.97,902786
923.35541,9.6319,157.95,864902
923.36666,1.0562,16.97,1042340
923.37069,1.7716,28.73,884752
923.37463,1.1583,18.65,758162
923.38289,0.9369,15.01,556628
923.39185,4.1725,68.2,884736
923.40708,0.9062,14.5,901968
923.42822,1.1171,17.97,841674
924.24152,0.5876,9.27,949397
924.24968,0.942,15.09,872569
924.25675,0.534,8.38,944974
924.26046,0.6371,10.08,612057
924.26816,0.8151,13.01,887804
924.2779,1.8905,30.69,960497
924.28604,3.4853,56.9,854692
924.28921,0.7093,11.27,909201
924.29312,0.9938,15.94,957197
924.29705,1.1895,19.16,607232
924.30123,0.8315,13.28,817831
924.30454,1.3179,21.27,824233
924.31427,2.8569,46.57,944717
924.32242,5.6312,92.18,900111
924.32559,0.7912,12.61,884724
924.32954,1.2756,20.58,863282
924.33348,1.1784,18.98,655838
924.33764,1.0347,16.62,843909
924.34092,1.0571,16.99,848124
924.35068,2.3194,37.74,890925
924.35879,4.6189,75.54,861699
924.36594,0.7788,12.41,881028
924.36989,0.6856,10.88,869262
924.37402,0.8935,14.3,883489
924.37737,0.52,8.16,680544
924.38698,0.8373,13.37,737721
924.39518,1.9788,32.14,896836
924.40228,0.4027,6.23,977815
924.41053,0.4907,7.67,874460
924.43155,0.5604,8.82,936503
925.22552,0.5188,8.14,907603
925.24077,0.6031,9.52,955945
925.2443,0.5237,8.22,784394
925.26193,2.6506,43.18,936672
925.27317,0.7274,11.57,1030005
925.27719,2.0704,33.64,879252
925.28079,1.5019,24.3,617969
925.28857,1.244,20.06,637398
925.29831,6.3821,104.53,927811
925.3078,0.5505,8.66,1000870
925.30959,1.2854,20.74,1034165
925.31359,3.5525,58.01,911864
925.3174,1.9985,32.46,617856
925.32506,1.4241,23.02,522246
925.3347,7.6064,124.65,932000
925.34596,1.0608,17.05,972683
925.34998,3.8138,62.3,917216
925.35385,1.2987,20.96,600935
925.35967,0.6152,9.72,1041975
925.36154,1.2999,20.98,485166
925.37109,4.7034,76.93,933529
925.38638,2.5518,41.56,906037
925.39039,0.4948,7.74,704046
925.39799,0.5248,8.23,476368
925.40747,1.4414,23.3,1043229
925.42279,1.0809,17.38,864793
926.24744,0.4698,7.33,809112
926.25717,0.6583,10.43,883441
926.26527,1.32,21.31,862875
926.27248,1.1739,18.9,917137
926.27606,0.7398,11.77,662513
926.28054,0.9839,15.78,911299
926.28373,1.5007,24.28,865213
926.2936,1.5957,25.84,938246
926.29505,0.3842,5.92,331915
926.30164,3.3671,54.96,860542
926.30482,0.4529,7.05,905396
926.3088,1.8006,29.21,896432
926.31259,0.6128,9.68,582198
926.31694,1.7335,28.1,922415
926.32015,1.9946,32.4,820764
926.32818,0.4658,7.26,1058874
926.32993,1.7068,27.67,940950
926.33807,3.9692,64.86,852303
926.34123,0.3977,6.15,1047727
926.34519,1.8906,30.69,851342
926.34918,0.6859,10.88,520056
926.35329,1.8953,30.76,839900
926.35656,1.4707,23.78,773984
926.36457,0.4102,6.35,1004377
926.36632,0.9983,16.02,1001842
926.37446,2.2372,36.39,862958
926.38156,1.0434,16.76,819139
926.38966,1.5022,24.3,855451
926.393,0.4644,7.24,840033
926.41079,0.8294,13.24,762634
926.4261,0.4991,7.81,828748
927.22003,0.5294,8.31,877240
927.22351,0.4292,6.66,837114
927.23134,0.4854,7.59,429237
927.24118,0.6546,10.37,844529
927.25115,2.3695,38.56,885305
927.25645,1.8062,29.3,829998
927.25995,1.039,16.69,696125
927.26774,1.292,20.85,781139
927.26928,0.4882,7.63,291421
927.27111,0.4177,6.47,1016566
927.2776,2.6322,42.88,954330
927.28713,0.6887,10.93,836971
927.28875,0.644,10.19,962946
927.29285,3.9093,63.87,876672
927.2972,6.7552,110.66,756681
927.30409,2.4772,40.33,732523
927.30762,0.4243,6.58,847039
927.31213,0.7218,11.47,946303
927.31397,4.2545,69.55,871997
927.32343,0.9527,15.27,851103
927.32518,0.8396,13.41,1004110
927.32922,6.5145,106.7,898997
927.33285,1.2514,20.18,620721
927.34056,1.959,31.81,736754
927.34853,0.647,10.24,1090547
927.35036,3.9593,64.7,962782
927.35662,0.4596,7.16,692610
927.35984,0.5015,7.85,924336
927.36563,5.3498,87.56,846749
927.36929,0.8207,13.1,594094
927.37689,1.2302,19.83,756942
927.38497,0.4801,7.5,911772
927.38677,1.8904,30.68,920772
927.40197,2.862,46.66,876808
927.41324,0.495,7.74,752364
927.43842,0.8743,13.98,861525
928.22657,0.392,6.05,875319
928.24474,0.4222,6.55,445552
928.25167,0.9209,14.75,889401
928.25472,1.0219,16.41,756845
928.2598,0.8815,14.1,855741
928.263,1.0909,17.54,829936
928.27105,0.4446,6.92,918719
928.27287,0.4208,6.52,1088507
928.28096,1.2181,19.63,890156
928.28806,2.1502,34.96,856551
928.29147,0.5574,8.77,768382
928.29619,1.9927,32.37,884575
928.29936,0.9233,14.79,1550900
928.30069,1.0396,16.7,1344630
928.30738,0.8724,13.95,995962
928.30917,1.1243,18.09,993818
928.31732,1.9857,32.25,823398
928.32448,3.0272,49.37,864765
928.32804,0.6342,10.03,591978
928.33256,3.3835,55.23,869498
928.33572,2.2875,37.21,866846
928.34378,0.7344,11.68,905066
928.34553,0.8804,14.08,916969
928.35371,1.9639,31.89,917791
928.36084,2.4574,40.01,873309
928.36895,2.9045,47.36,847338
928.37219,1.0792,17.35,860234
928.38019,0.5117,8.02,970094
928.39001,1.1653,18.76,792614
928.39719,1.0973,17.65,802498
928.40539,1.3852,22.38,849355
928.41656,0.3982,6.15,718598
928.43365,0.4095,6.34,742010
928.44171,0.4153,6.43,727912
929.23573,1.2142,19.57,911317
929.23915,0.4945,7.74,826737
929.24694,0.8695,13.9,967996
929.25503,0.4851,7.58,793612
929.25692,0.6376,10.09,928291
929.26629,0.4383,6.81,948806
929.27209,4.2111,68.84,871789
929.27549,1.1471,18.46,879786
929.28331,2.1313,34.64,892401
929.29137,0.8306,13.26,880810
929.29317,0.931,14.91,1074930
929.29447,1.2264,19.77,1069966
929.30273,0.8304,13.26,825182
929.30424,0.5388,8.46,343949
929.30846,8.291,135.91,878383
929.31195,1.3599,21.96,707814
929.31976,3.0438,49.65,874383
929.32776,1.3077,21.1,903380
929.32962,2.2891,37.24,992653
929.33095,0.5936,9.36,372775
929.33597,0.7785,12.4,837389
929.33906,0.9646,15.46,843650
929.34484,9.3513,153.34,850035
929.34839,0.8301,13.25,688617
929.35613,2.6929,43.88,801971
929.36417,0.9723,15.59,892755
929.36602,1.7359,28.14,936013
929.37229,0.6584,10.43,877165
929.37535,0.5868,9.25,758738
929.38125,6.0774,99.52,837892
929.38504,0.407,6.3,525671
929.39251,1.1885,19.14,708136
929.40233,0.5445,8.56,997913
929.41763,2.721,44.34,826428
929.45406,0.6358,10.06,970800
930.23104,0.4154,6.44,917595
930.2389,0.6781,10.75,691848
930.24229,0.6811,10.8,826490
930.26736,1.8957,30.77,924087
930.27078,0.4842,7.57,801248
930.27543,1.897,30.79,851835
930.27868,1.8858,30.61,851987
930.28666,1.4475,23.4,746622
930.2885,0.6769,10.73,647159
930.28985,0.5597,8.81,333623
930.29782,0.6397,10.12,1209944
930.30371,3.9937,65.26,883501
930.30713,0.4964,7.77,539002
930.31185,3.8787,63.37,834815
930.31505,2.7395,44.64,870313
930.32306,1.6788,27.21,888825
930.32486,0.4752,7.42,1038988
930.33294,1.1899,19.17,905158
930.34009,4.0737,66.58,842112
930.34823,4.6508,76.06,854371
930.3514,1.9962,32.42,891260
930.35948,1.2753,20.57,855418
930.36116,0.3932,6.07,798067
930.36938,0.7417,11.8,914395
930.37645,2.2565,36.7,834840
930.38461,3.1656,51.65,835371
930.38778,0.7916,12.62,888978
930.39583,0.4793,7.49,804472
930.41284,0.7913,12.62,866757
930.421,1.4081,22.75,826714
931.21485,0.4824,7.54,877398
931.25135,2.5461,41.46,863366
931.25478,0.7233,11.5,808125
931.26261,1.5487,25.07,882565
931.27061,0.9669,15.5,757221
931.27391,0.5061,7.93,1118002
931.2788,0.4401,6.84,768522
931.28193,0.7624,12.14,828135
931.28772,8.1633,133.81,876391
931.29117,1.0722,17.23,857933
931.29895,3.371,55.02,844013
931.30705,1.5397,24.92,787377
931.30895,0.8973,14.36,1015005
931.31026,0.8544,13.65,408567
931.31523,0.9559,15.32,802366
931.31833,1.1872,19.12,862195
931.32412,12.9854,213.08,870282
931.32758,0.8274,13.21,693846
931.33536,3.4701,56.65,902143
931.33927,0.3819,5.88,881323
931.34344,1.5896,25.74,837315
931.34527,0.7034,11.17,1061602
931.35163,1.0716,17.22,829604
931.35473,1.0555,16.96,858547
931.36052,10.9695,179.94,863939
931.36393,0.4369,6.79,472965
931.37176,1.9269,31.28,921964
931.37989,1.0347,16.62,806124
931.38179,0.4738,7.4,954982
931.38797,0.8877,14.2,796716
931.39691,5.5946,91.58,864712
931.40816,0.7201,11.45,1008824
931.43329,1.8467,29.97,801851
931.46961,0.4738,7.4,584743
932.24658,1.1397,18.34,864339
932.25468,1.1254,18.11,962264
932.25792,0.7416,11.8,864488
932.2658,0.8701,13.91,658708
932.28301,3.2108,52.39,891795
932.29112,3.9165,63.99,894777
932.29424,2.1426,34.83,900420
932.30228,1.8836,30.57,786499
932.30542,0.4427,6.88,439098
932.31236,0.3953,6.1,1021254
932.31346,0.3796,5.85,414472
932.31937,4.9672,81.26,845754
932.32751,6.0461,99,858284
932.33069,2.6483,43.14,870568
932.33871,1.772,28.74,864033
932.34658,0.4443,6.91,593278
932.34873,0.5417,8.51,778238
932.35574,4.1631,68.05,861577
932.36385,5.6354,92.25,854215
932.36703,1.4567,23.55,898867
932.37511,1.008,16.18,824391
932.39215,2.0401,33.15,826626
932.40025,2.9289,47.76,848930
932.40347,0.4096,6.34,716238
932.42849,0.5032,7.88,842198
932.43667,0.844,13.48,796250
933.19418,0.4625,7.21,400783
933.23062,1.4658,23.7,892767
933.24183,0.6656,10.55,1000060
933.24979,0.5373,8.44,641930
933.26106,0.4092,6.33,599639
933.26699,5.5221,90.39,868489
933.27034,0.7555,12.03,857568
933.27824,2.5149,40.95,824670
933.28627,1.5257,24.69,722881
933.29457,0.6993,11.1,650164
933.29755,0.9016,14.43,849311
933.3034,12.3597,202.79,878000
933.30678,0.5912,9.33,903306
933.31463,4.2915,70.16,884942
933.31861,0.7165,11.39,906108
933.32266,2.4021,39.1,761835
933.32592,0.6372,10.08,1018930
933.3284,0.4766,7.44,1102398
933.33086,1.3621,22,744595
933.33394,1.1484,18.49,848253
933.33975,14.5057,238.07,863264
933.35101,3.4907,56.99,840110
933.35504,0.6328,10.01,800541
933.35907,1.9279,31.3,785749
933.36469,0.4253,6.6,1011339
933.36721,1.3087,21.12,751222
933.37031,0.617,9.75,893456
933.37617,10.1922,167.16,860997
933.38738,1.4326,23.16,824348
933.39156,0.4088,6.33,888114
933.39546,1.0298,16.54,744068
933.40361,0.5974,9.43,805936
933.41253,3.9884,65.17,850984
933.4239,0.4209,6.53,700130
933.4489,0.9303,14.9,806507
933.45825,0.4459,6.94,808189
933.50424,0.4472,6.96,853602
934.2258,0.4426,6.88,984573
934.23396,0.4385,6.81,924011
934.24496,0.4125,6.39,446454
934.26224,2.0273,32.93,805627
934.27038,2.518,41,842361
934.27354,1.2625,20.36,866558
934.28158,1.2585,20.3,693413
934.29256,0.4004,6.19,615670
934.29863,4.6498,76.05,883595
934.30674,6.0374,98.86,870215
934.3099,2.2839,37.15,931776
934.31391,0.5066,7.94,856189
934.31793,2.1221,34.49,824142
934.32541,0.624,9.86,572875
934.33499,5.1588,84.41,853949
934.3431,7.3995,121.25,873078
934.34626,1.6694,27.05,895995
934.35036,0.4123,6.39,737638
934.35429,1.5502,25.09,839999
934.36196,0.4977,7.79,553178
934.37134,2.9863,48.7,831777
934.3795,4.8054,78.61,822527
934.38265,0.5083,7.96,902330
934.39066,0.5717,9.01,799761
934.4078,1.1214,18.04,857479
934.41592,2.1257,34.55,857258
934.45227,0.4031,6.23,1050507
935.20989,0.4856,7.59,821380
935.24627,2.522,41.07,889181
935.25746,0.9586,15.36,949460
935.26524,1.1189,18,646742
935.27387,0.601,9.49,544796
935.27675,0.5067,7.94,738687
935.28263,8.9628,146.95,882533
935.286,0.5156,8.08,1005564
935.29386,3.1773,51.84,897188
935.29791,0.9154,14.66,861797
935.30186,2.5183,41.01,708389
935.30513,0.5321,8.35,1059967
935.30752,0.4014,6.21,983483
935.31003,1.3537,21.86,654105
935.31316,0.879,14.06,766060
935.31901,14.6942,241.17,865965
935.33023,3.7646,61.5,885086
935.3343,0.9524,15.26,1035609
935.33826,2.4181,39.36,744358
935.34405,0.6738,10.68,885684
935.34649,1.7506,28.39,672730
935.34952,0.7507,11.95,878780
935.35538,13.273,217.81,877217
935.36661,1.9732,32.05,943306
935.37065,1.1403,18.35,876608
935.37465,1.635,26.49,753788
935.38286,0.9821,15.75,703228
935.38598,0.4662,7.27,942397
935.39176,6.7885,111.21,852822
935.40298,0.4101,6.35,1072917
935.40703,0.6416,10.16,930435
935.41099,0.5648,8.89,780822
935.41922,0.4506,7.01,746956
935.4282,1.9384,31.47,804163
935.46472000000006,0.4496,7,755653
936.24152,0.7808,12.44,858861
936.24964,1.2397,19.99,774405
936.2606,0.73,11.61,633654
936.26829,0.5115,8.02,726406
936.27788,2.5641,41.76,909032
936.28598,3.9258,64.15,836849
936.28914,1.1374,18.3,864138
936.29312,0.6077,9.6,939421
936.29709,1.4483,23.42,747222
936.30465,0.7747,12.34,627161
936.30804,0.4579,7.13,622005
936.31425,4.6702,76.38,863174
936.32238,7.0236,115.07,834193
936.32554,1.6473,26.69,885209
936.32952,0.9468,15.17,858201
936.33355,1.9045,30.92,763872
936.33758,0.6161,9.74,861532
936.341,1.1532,18.56,713911
936.35063,3.97,64.87,874597
936.35875,6.3312,103.69,853133
936.36192,0.8992,14.39,890108
936.36592,0.6038,9.53,932901
936.36996,1.0858,17.46,751307
936.37394,0.7059,11.21,933766
936.37738,0.4941,7.73,555835
936.38703,1.7268,27.99,898772
936.39515,3.3802,55.18,836043
936.40636,0.4044,6.25,771726
936.41044,0.4056,6.27,827282
936.42342,0.5671,8.93,778307
936.43152,1.0271,16.49,764211
937.22551,0.8995,14.39,812118
937.24067,0.4523,7.04,874903
937.2444,0.7091,11.26,659326
937.26193,3.9047,63.8,851471
