m/z,I,S/N,Res.
353.11841,0.7093,11.07,2277004
353.12422,21.8,348.8,2223729
353.13545,7.1076,113.53,2248111
353.13947,0.9953,15.65,2229364
353.14356,0.8239,12.9,2297670
353.15166,0.4653,7.16,1971706
353.16061,13.1935,210.98,2255029
353.17185,0.8278,12.97,1823599
353.17586,0.4752,7.32,2152322
353.17922,0.5934,9.21,2341644
353.19699,1.6059,25.43,2247327
353.20036,2.0214,32.08,2207377
354.04024,0.483,7.45,1753035
354.06842,0.4718,7.27,604685
354.08308,3.6077,57.48,2355255
354.09118,1.5943,25.24,2305712
354.09432,0.7039,10.98,2283636
354.10242,1.4286,22.59,2298656
354.11946,6.0019,95.82,2212331
354.12757,3.8767,61.79,2331292
354.1307,1.486,23.51,2407941
354.13881,1.4053,22.22,2042066
354.15585,1.9052,30.22,2298649
354.16395,2.4337,38.68,2251080
354.20034,0.5336,8.26,1945208
354.84685,0.5485,8.49,2156498
355.0671,2.6365,41.93,2201358
355.07834,0.9088,14.27,2100585
355.08642,0.4757,7.33,2302368
355.09541,0.4812,7.42,2174270
355.09695,0.4892,7.55,2348627
355.10348,12.0712,193.01,2286346
355.11163,0.7206,11.25,2157115
355.11472,4.6008,73.39,2225043
355.11875,0.8083,12.65,2360055
355.12282,0.9195,14.44,2298376
355.13987,11.4118,182.45,2252067
355.1511,1.14,17.97,2333859
355.15512,1.9238,30.52,2172611
355.17626,2.948,46.92,2261661
355.19151,0.7788,12.18,2093664
356.09873,2.6201,41.67,2155034
356.10189,0.5137,7.94,1782267
356.10684,1.8753,29.74,2222165
356.11399,0.4961,7.66,1475065
356.11807,0.7032,10.97,1973495
356.12524,0.6974,10.88,2260572
356.13512,1.8669,29.61,2338178
356.14322,1.9004,30.14,2042614
356.16159,0.5534,8.57,1499643
356.17961,0.4572,7.03,1712945
356.7954,0.7872,12.32,1902900
356.81705,0.5367,8.31,2683805
357.08275,3.724,59.34,2170054
357.08592,0.6592,10.27,2266518
357.09399,0.7287,11.38,2330304
357.098,0.967,15.2,2089629
357.10138,0.4846,7.47,1811430
357.10923,0.761,11.9,2177178
357.11107,0.7875,12.32,1991221
357.11913,6.9595,111.16,2204603
357.13036,0.9748,15.32,2053441
357.13439,1.9712,31.28,2164940
357.14563,1.1315,17.83,2029181
357.15552,2.7551,43.83,2284082
357.17077,1.4034,22.18,2214744
357.20718,0.6756,10.53,2086604
358.0861,0.5103,7.88,2265838
358.09326,0.5518,8.55,1870288
358.10447,0.6901,10.76,2332496
358.11438,1.134,17.87,2154574
358.12248,1.2004,18.93,2233826
358.12963,0.8244,12.91,2257552
358.13777,0.4953,7.64,2138748
358.14087,1.3087,20.67,2137837
358.15888,0.5214,8.06,2188304
358.16601000000003,0.5047,7.79,2504192
358.17414,0.463,7.13,2111589
358.79336,0.7025,10.96,2439333
358.81501,0.9126,14.33,2163467
358.92991,0.6211,9.66,2010489
359.06201,0.6922,10.8,1843922
359.07726,0.6844,10.67,2244373
359.08063,0.7161,11.18,1969357
359.0885,1.0188,16.03,1977073
359.09033,0.756,11.82,1975902
359.09186,0.868,13.61,2188329
359.09839,2.8129,44.76,2165333
359.10156,0.8186,12.82,2024978
359.11365,3.5203,56.08,2176726
359.11701,0.4537,6.98,2649016
359.12489,2.6191,41.65,2232388
359.12671,1.0018,15.75,2026533
359.13478,2.2064,35.04,2195427
359.14426,0.4599,7.08,915202
359.15003,5.074,80.96,2081983
359.16127,1.069,16.83,2271614
359.18642,1.935,30.7,2289680
359.22279,0.5018,7.75,1651959
360.0725,0.5294,8.19,1686978
360.08374,0.5874,9.12,2279438
360.10175,0.7315,11.43,1689288
360.1089,2.0462,32.48,2134743
360.11701,0.7975,12.48,2095647
360.12013,2.7639,43.97,2195692
360.13005,0.4637,7.14,1568654
360.13814,0.4694,7.23,1811862
360.14528,1.8182,28.83,2202146
360.15339,1.2087,19.07,2225044
360.15651,1.7721,28.09,2182158
360.18166,0.6534,10.17,2454932
360.18979,0.5423,8.4,2086591
360.23917,0.9099,14.28,2007525
360.81297,0.6688,10.42,2343076
360.89435,0.6073,9.44,2127744
361.05653,0.4875,7.52,2705472
361.05991,0.5101,7.88,2247440
361.06775,0.54,8.36,2022391
361.09049,0.4593,7.07,2208941
361.09291,3.8749,61.76,2169378
361.09628,0.881,13.82,1684268
361.10173,0.4902,7.56,1413890
361.10414,4.4825,71.49,2085783
361.10597,0.7126,11.12,2054530
361.11402,0.9516,14.95,2344388
361.11537,0.5584,8.65,2086541
361.1293,11.2364,179.64,2219726
361.14053,4.4631,71.18,2225737
361.14235,0.4852,7.48,1809293
361.14864,0.5235,8.09,1939619
361.16568,8.334,133.17,2239133
361.17691,0.9486,14.9,2138210
361.20207,1.9132,30.35,2192456
361.22319,7.8182,124.91,2284076
362.08816,1.8441,29.24,2197901
362.09627,0.5743,8.91,2356082
362.09939,2.6114,41.53,2195525
362.10751,0.7832,12.25,1806991
362.12454,3.8302,61.05,2170747
362.13264,2.2908,36.4,2270172
362.13578,4.4942,71.68,2070264
362.14388,1.1276,17.77,2325811
362.16093,2.2427,35.63,2127216
362.16903,1.8857,29.91,2095651
362.17216,0.9128,14.33,2281830
362.19733,0.5131,7.93,1725955
362.22655,1.5403,24.38,2167882
362.86963,0.5902,9.16,1957473
363.07218,2.1161,33.6,2138999
363.0834,2.9928,47.64,2201374
363.10856,12.2829,196.4,2159488
363.11193,0.4641,7.14,2630786
363.11979,9.2654,148.08,2202457
363.12788,0.6939,10.82,2192868
363.13102,0.8033,12.58,2232434
363.13914,0.6883,10.73,2370305
363.14495,18.8132,300.97,2222973
363.15618,3.6773,58.6,2212375
363.16428,0.5478,8.48,2389725
363.18133,6.8312,109.1,2197661
363.21771,0.6657,10.37,1891752
363.22109,0.6049,9.4,1760087
363.89452,0.4883,5.23,1057843
363.93415,0.4661,4.97,2210611
363.94495,0.5739,6.23,1889247
363.94876,0.6065,6.6,1872722
363.96013,0.4872,5.22,2044994
364.00918,0.4738,5.06,1744276
364.06743,1.1307,12.7,2113020
364.07553,0.5117,5.5,1597432
364.07867,0.5038,5.41,2672897
364.08677,0.668,7.32,2115432
364.10381,5.1605,59.51,2211426
364.11191,2.6995,30.92,2162480
364.11504,5.5237,63.73,2185590
364.12315,1.738,19.75,2007978
364.14019,5.0952,58.75,2203611
364.1483,3.9488,45.43,2098671
364.15143,2.6898,30.81,2119408
364.15954,0.7923,8.76,2082143
364.17658,1.3746,15.53,2118378
364.18468,1.641,18.62,2063068
364.50655,0.8381,9.3,1606541
364.918,2.6897,30.81,1561971
364.91827,2.9293,33.59,3091742
364.91849,3.1049,35.63,3197111
364.91878,0.8326,9.23,2561948
364.95959,0.4882,5.23,2070066
364.95993,0.4672,4.99,1465432
365.05145,0.698,7.67,2260112
365.06268,0.6631,7.26,2161666
365.08783,9.0117,104.25,2192384
365.09905,10.4163,120.56,2203772
365.10716,0.8635,9.59,2561377
365.11028,0.5061,5.44,2393176
365.11839,0.9371,10.45,2375764
365.12248,0.4513,4.8,374110
365.1242,26.9287,312.39,2181464
365.12629,0.615,6.7,1111358
365.1265,0.6548,7.17,431608
365.13544,9.3965,108.72,2228872
365.14354,0.9519,10.62,2118837
365.14667,0.5573,6.03,2162773
365.15166,0.5208,5.61,2260643
365.1548,0.8989,10,1241720
365.1606,18.9938,220.21,2186010
365.17183,1.2876,14.52,2215607
365.19698,3.1732,36.42,2176463
365.87841,0.6019,6.55,1382259
366.08307,3.9212,45.11,2131429
366.09118,1.6005,18.15,2217341
366.0943,1.6697,18.96,2376681
366.10241,1.9531,22.25,2121206
366.11945,7.6845,88.83,2170612
366.12756,5.2441,60.48,2218810
366.13069,4.4796,51.6,2231349
366.13879,1.7898,20.35,2056006
366.15584,3.7107,42.67,2190226
366.16395,4.1476,47.74,2139350
366.16706,0.8221,9.11,2149310
366.19223,0.6778,7.43,2109844
366.20033,0.7388,8.14,1907597
366.87387,0.6894,7.57,2365123
367.06709,3.5484,40.78,2257055
367.07832,2.5373,29.04,2138189
367.08641,0.9012,10.03,2077078
367.10164,0.4572,4.87,903095
367.10347,20.0147,232.07,2210154
367.1147,10.7459,124.39,2132302
367.12281,1.4958,16.94,2146968
367.12594,0.5015,5.39,1887545
367.12843,0.4957,5.32,2370449
367.13092,0.5861,6.37,2155114
367.13178,0.555,6.01,2194514
367.13403,0.9025,10.04,2188368
367.13986,26.9771,312.95,2104757
367.15109,3.559,40.9,2152474
367.15511,0.5112,5.5,2244363
367.1592,0.7787,8.61,2018468
367.16733,0.4585,4.89,1708053
367.17624,9.1677,106.06,2207642
367.21264,0.7453,8.22,2161666
367.21601,0.5497,5.95,1805202
368.06234,0.9135,10.17,2005745
368.07045,0.7149,7.86,2033922
368.08167,0.4772,5.1,2175387
368.09872,5.9221,68.36,2189270
368.10682,3.7016,42.56,2101576
368.10996,1.4372,16.26,2077908
368.11805,1.8846,21.45,2291032
368.13511,5.0577,58.31,2116736
368.1432,5.3116,61.26,2149617
368.14634,1.2471,14.05,2174285
368.15443,0.8431,9.35,2118497
368.17148,1.3346,15.06,2027165
368.1796,1.8115,20.6,2327368
368.84381,0.4626,4.93,2231479
369.04634,0.6429,7.03,2423616
369.07618,0.5521,5.97,1774389
369.08273,8.5383,98.75,2184998
369.09396,3.3827,38.86,2227752
369.10207,0.8761,9.74,2465086
369.11105,0.863,9.59,2339608
369.11912,20.2459,234.75,2157267
369.12727,1.4147,15.99,2144004
369.13035,4.4447,51.19,2109850
369.13437,0.8395,9.31,2224397
369.13845,1.0467,11.72,1968300
369.1441,0.4708,5.03,1913510
369.1456,0.5074,5.45,1834338
369.1555,13.0586,151.26,2162738
369.16673,0.7467,8.23,1992271
369.17075,0.9216,10.27,1853114
369.18494,0.6131,6.68,1739286
369.19188,2.1402,24.42,2135632
369.78802,0.4701,5.02,1751189
369.80779,0.8252,9.15,1567729
369.80812,0.6133,6.68,600228
369.81359,0.4878,5.23,2333740
369.81558,0.5379,5.81,1878468
369.81608,0.5266,5.68,1198034
369.81823,0.5762,6.25,1948737
369.83564,0.4842,5.18,2723667
369.83734,0.7589,8.38,2308637
369.83976,0.7203,7.93,1139116
369.84085,0.5718,6.2,1866266
369.84571999999997,0.4631,4.94,2060207
369.84934,0.6595,7.22,1747550
369.85276,0.7269,8,973417
369.85392,0.4821,5.16,1945307
369.85456,0.6793,7.45,1908820
369.85542,0.5244,5.65,1069101
370.07798,1.6509,18.74,2183437
370.08608,1.5257,17.28,2423867
370.09733,0.6926,7.61,2172685
370.11437,4.1293,47.53,2175457
370.12247,3.6791,42.3,2066279
370.12559,0.624,6.81,2305232
370.12961,0.6646,7.28,2511458
370.1337,0.9813,10.96,1971194
370.14085,0.6846,7.51,2431216
370.15075,1.5709,17.81,2039385
370.15886,2.6883,30.79,2053120
370.19525,0.6621,7.25,1936064
371.062,1.7276,19.63,2165301
371.07725,0.5244,5.65,1940319
371.08061,0.8399,9.32,2053438
371.09031,0.9317,10.38,2343558
371.09186,1.4311,16.18,2070907
371.09838,10.1041,116.94,2209933
371.10156,0.8004,8.86,2158591
371.10961,1.8005,20.48,2200615
371.11123,0.5236,5.64,1595392
371.11364,1.6679,18.94,2000960
371.117,0.7869,8.7,1970218
371.11772,0.834,9.25,1963716
371.12487,1.1656,13.1,1991164
371.12583,0.5514,5.97,2017671
371.12669,1.3776,15.56,2145045
371.13477,10.4874,121.39,2149098
371.146,0.9149,10.19,1873192
371.15003,2.2615,25.83,2101700
371.16125,0.6669,7.31,1745935
371.17115,3.4364,39.48,2116506
371.18641,1.2967,14.62,2316298
372.07586,0.6654,7.29,1634743
372.09363,1.4306,16.18,2095055
372.10173,1.9213,21.88,2109717
372.10888,0.9205,10.25,2084688
372.11224,0.4495,4.78,1912684
372.11699,0.4648,4.96,2082058
372.12012,1.4365,16.25,2025560
372.12194,0.495,5.31,1953989
372.13002,1.4361,16.24,1888443
372.13812,2.146,24.49,2173059
372.14527,0.9666,10.79,2005380
372.15339,0.6931,7.61,1858001
372.15651,1.118,12.55,2046954
372.1745,0.786,8.69,2065146
372.18165,0.6069,6.61,1861750
372.75391,0.4729,5.05,2485984
372.84831,0.7001,7.69,1924480
373.05989,0.7438,8.2,2108954
373.0711,0.7289,8.03,1845466
373.07764,2.3899,27.32,2169753
373.08081,0.5066,5.44,2093097
373.09048,0.5988,6.52,1854019
373.0929,2.1325,24.33,2115555
373.09627,1.3045,14.71,2172973
373.10413,1.7957,20.42,2182481
373.10596,1.5133,17.14,1912633
373.1075,0.5461,5.9,2076663
373.11403,5.5727,64.3,2153744
373.11533,0.4947,5.31,2337536
373.11719,0.6721,7.37,2175757
373.12929,5.4032,62.33,2193022
373.14051,2.4408,27.91,2168517
373.14234,0.9853,11.01,1991404
373.15041,2.4672,28.22,2113598
373.16567,4.1126,47.34,2114639
373.17691,0.72,7.92,2159707
373.18681,0.5699,6.18,1656914
373.20206,1.0515,11.77,2163452
373.76077,1.7298,19.65,2179455
373.79468,0.5176,5.57,2974957
373.79501,0.5024,5.4,1610352
374.05513,0.4864,5.21,1829314
374.08815,0.9665,10.79,2026473
374.09153,0.7167,7.89,2286723
374.09938,1.1795,13.26,2342563
374.10121,0.586,6.37,2085108
374.10929,0.5813,6.31,1856447
374.11738,0.9967,11.14,2142475
374.12453,2.1332,24.34,2143193
374.13263,1.3175,14.86,2109350
374.13577,3.0745,35.28,2028825
374.13765,0.4954,5.31,1107279
374.14385,0.6552,7.17,1868172
374.15378,0.6156,6.71,1605683
374.16091,1.4974,16.95,2057151
374.16902,0.8879,9.87,2092326
374.17214,0.7514,8.29,2146231
374.2216,8.3315,96.35,2081295
374.75186,0.6646,7.28,1675401
374.76957,0.5356,5.78,1937306
374.84629,0.9816,10.96,2103955
375.06972,0.5352,5.78,2146946
375.07216,1.351,15.25,1866499
375.07552,1.0651,11.93,2030145
375.0834,1.1016,12.36,2486659
375.08523,0.4862,5.21,2162862
375.08675,0.5881,6.39,2400117
375.0933,1.2217,13.75,2034828
375.09646,0.4982,5.35,2538031
375.10612,0.6341,6.93,1945483
375.10855,7.2533,83.82,2033881
375.11191,0.7775,8.59,2021156
375.11978,5.0151,57.82,2089465
375.1216,1.2423,13.99,1878175
375.1279,0.5307,5.72,1784818
375.12967,1.0915,12.24,1937678
375.13102,0.8395,9.31,2036826
375.13686,2.8821,33.04,2132883
375.13912,0.5039,5.41,2154949
375.14254,0.5718,6.2,816784
375.14493,12.9375,149.85,2164197
375.15617,2.9912,34.31,2060033
375.15799,0.607,6.61,2438127
375.18132,4.684,53.97,2101071
375.19253,0.4917,5.27,1653438
375.21771,0.7962,8.81,1867087
375.22495,1.4367,16.25,2081908
375.75783,1.8708,21.29,2144177
375.75873,1.3806,15.6,2141847
375.79229,0.4611,4.92,1930548
376.06741,0.5835,6.34,2008304
376.07548,0.5399,5.83,1486100
376.10379,2.8936,33.17,2052948
376.1119,1.4075,15.91,2223734
376.11502,4.3175,49.72,2070680
376.12313,1.0152,11.35,2073195
376.14019,4.2351,48.76,1995693
376.14828,2.7676,31.71,2171215
376.15141,3.0742,35.27,2084389
376.15953,0.7174,7.89,1801321
376.17656,1.2804,14.43,2210532
376.18467,1.2472,14.05,2023604
376.1878,0.5098,5.48,1854075
376.21865,2.3184,26.49,2106546
376.72207,1.2781,14.41,2170300
376.84424,0.4664,4.98,1496038
377.05142,0.7026,7.72,2185825
377.06264,0.5506,5.96,1818576
377.08563,0.5438,5.88,2455055
377.08781,6.042,69.75,2120263
377.09118,0.8174,9.05,2184468
377.09904,5.9331,68.48,2126159
377.10086,0.6958,7.64,1851938
377.10715,0.7593,8.38,2192452
377.11029,0.49,5.25,1772199
377.11839,1.0183,11.39,1642549
377.1242,20.6008,238.88,2137431
377.13392,0.9716,10.85,1969766
377.13543,8.0586,93.17,2128711
377.14354,0.6682,7.32,2398775
377.14666,0.5643,6.11,2656158
377.15477,0.934,10.41,1726694
377.16058,17.3023,200.56,2141127
377.17182,1.9484,22.19,2091389
377.19697,3.4903,40.11,2042067
377.22199,0.5268,5.68,1406229
377.75485,0.5205,5.61,1816683
377.75579,1.7028,19.34,2105763
378.08306,2.9315,33.61,2072459
378.09117,1.2153,13.68,1944397
378.09429,2.209,25.22,2162610
378.1024,1.2963,14.62,1910256
378.11944,6.8127,78.7,2147504
378.12755,4.2618,49.07,2157084
378.13067,5.7035,65.82,2052919
378.13878,1.6462,18.68,2054374
378.15583,4.1306,47.54,2136069
378.16393,3.9329,45.25,2117196
378.16706,1.5128,17.13,1877130
378.19221,1.0156,11.36,2250587
378.20032,0.7312,8.05,2270966
378.72002,3.8191,43.93,2285583
379.06465,0.5275,5.69,996625
379.06707,3.0487,34.98,2082004
379.06782,0.5884,6.4,1586250
379.0783,3.05,34.99,2236431
379.08641,0.5913,6.43,2176581
379.09766,0.722,7.95,591972
379.10346,20.405,236.6,2096179
379.11469,13.11,151.86,2132843
379.1228,1.4114,15.96,1997077
379.12593,0.6601,7.23,2098156
379.13403,1.0379,11.62,2176903
379.13808,0.828,9.18,352165
379.13984,33.2615,385.95,2035826
379.14128,0.7113,7.82,630357
379.14177,0.6969,7.66,410193
379.14209,0.6926,7.61,255517
379.15108,6.2198,71.81,2115711
379.15918,0.9953,11.12,1906446
379.1673,0.4649,4.96,1593941
379.17622,14.2588,165.2,2101337
379.18932,0.5107,5.49,966100
379.21261,1.5502,17.57,2140099
379.75282,0.4845,5.19,2091390
380.0432,0.6349,6.93,1250986
380.06233,1.1216,12.59,2114576
380.08165,0.6775,7.43,2210898
380.0987,7.4166,85.72,2106318
380.10681,4.2591,49.04,2172051
380.10993,3.8774,44.6,2116352
380.11804,2.6171,29.96,2005316
380.13509,8.315,96.15,2077638
380.14319,7.3489,84.93,2106895
380.14632,3.641,41.86,2033287
380.15443,1.2186,13.72,2028231
380.17148,2.8672,32.87,2085962
380.17958,3.4482,39.62,2076497
380.1827,0.5738,6.22,1740467
380.21598,0.5555,6.01,1750922
380.71707,1.3711,15.49,2088298
380.71798,4.3077,49.6,2161454
380.73566,0.5609,6.08,2019458
381.04634,1.0628,11.91,1935299
381.05756,0.5121,5.51,2220696
381.08272,12.8762,149.14,2125743
381.08349,0.4823,5.16,1974100
381.09396,7.3236,84.64,2115477
381.10206,1.7033,19.35,1905843
381.10521,0.5025,5.4,1328288
381.11017,0.6709,7.35,1978059
381.11328,0.7207,7.93,2031815
381.11911,38.3984,445.63,2072493
381.13034,10.6018,122.72,2004955
381.13435,0.5047,5.42,2024963
381.13844,1.553,17.6,2178250
381.14157,0.6506,7.12,1422562
381.14406,0.6177,6.74,1932047
381.14656,0.7101,7.81,2109326
381.14968,0.8653,9.61,1747154
381.15548,30.0513,348.66,2111822
381.15703,0.4498,4.78,434454
381.16672,2.1535,24.58,2119375
381.17482,0.69,7.58,1875027
381.19188,6.4561,74.56,2031192
381.23163,0.6365,6.95,1563548
382.07797,3.7019,42.56,2043606
382.08608,2.4115,27.57,1932794
382.08919,0.9299,10.36,1946391
382.09731,1.2333,13.89,2241346
382.11435,8.6163,99.65,2066408
382.12246,7.6429,88.35,2083841
382.12559,2.3896,27.32,2009521
382.1337,2.2523,25.72,2227973
382.15074,4.6464,53.54,2035389
382.15884,6.3968,73.87,2152333
382.16198,0.9966,11.14,1933990
382.18712,1.1145,12.51,1876148
382.19523,1.6393,18.6,1939841
382.71503,1.145,12.86,2134983
382.71592,1.3356,15.07,2094467
383.05544,0.5225,5.63,1241925
383.06198,3.468,39.85,2119919
383.07322,1.0104,11.3,1954552
383.08058,0.561,6.08,1795889
383.08133,0.958,10.69,1940958
383.0903,0.6131,6.68,2366245
383.09184,0.643,7.03,1743077
383.09837,22.6474,262.65,2048947
383.10154,0.4887,5.24,2068072
383.1096,6.7062,77.46,2083459
383.11362,0.6718,7.36,1997125
383.117,0.5893,6.41,2070578
383.1177,1.7762,20.19,1811078
383.12485,0.4733,5.06,2196902
383.12581,0.7418,8.18,2159200
383.12669,1.4454,16.35,2025691
383.12895,0.5214,5.62,1129970
383.13246,0.5428,5.87,9893329
383.13279,0.5135,5.53,2685583
383.13306,0.4858,5.2,391953
383.13475,32.1639,373.2,2107224
383.14291,1.1673,13.12,1866889
383.14599,3.4122,39.2,1940837
383.15002,1.2431,14,1723695
383.15409,0.8745,9.72,2001227
383.15974,0.6489,7.1,2068291
383.16222,0.63,6.88,1706380
383.17114,12.5421,145.26,2072960
383.18638,0.5365,5.79,1980028
383.20753,1.396,15.78,2038681
383.35307,0.7401,8.16,1991767
383.72416,0.4556,4.85,1172684
383.77819,0.4664,4.98,808301
383.78954,0.476,5.09,1582269
383.82001,0.5301,5.72,926228
383.82415,0.5594,6.06,1451628
383.87271,0.4544,4.84,1689076
384.06533,0.6231,6.8,1602325
384.08552,0.522,5.62,1381896
384.09361,4.241,48.83,2092045
384.10172,4.053,46.64,2062321
384.10486,0.783,8.66,1603462
384.11296,1.1716,13.17,2155522
384.11772,0.4492,4.78,1497131
384.12012,0.5283,5.7,1797797
384.13,4.5805,52.77,2048283
384.13317,0.4837,5.18,2046222
384.1381,6.151,71.01,2007620
384.14124,0.878,9.76,2006383
384.14934,0.6205,6.77,2179476
384.15649,0.595,6.47,1278691
384.1664,1.2972,14.63,2003742
384.1745,2.4801,28.37,2044554
384.20281,0.4571,4.87,1207205
385.05987,0.5319,5.74,2142162
385.07111,0.8348,9.26,1653704
385.07764,6.8237,78.83,2025232
385.08887,0.9347,10.42,1862409
385.09288,0.9218,10.27,1974514
385.09626,1.2915,14.56,1982956
385.09697,0.7775,8.59,2001432
385.10172,0.4809,5.15,1681021
385.1041,0.6082,6.62,1666165
385.10595,1.6957,19.26,2146956
385.10749,0.5938,6.46,1543244
385.11401,17.5219,203.11,2035463
385.11718,0.9153,10.19,1718841
385.12525,2.1974,25.09,2087284
385.12927,2.1756,24.83,1965631
385.13266,0.8243,9.14,1771748
385.13336,0.9294,10.36,2113726
385.13901,0.5521,5.97,2368588
385.1405,1.2123,13.64,1937818
385.14148,0.5009,5.38,2137312
385.14234,1.5303,17.34,2008169
385.14462,0.5126,5.51,691882
385.14864,0.479,5.12,653279
385.1504,13.1071,151.82,2057140
385.16566,1.8718,21.3,2132053
385.1769,0.524,5.65,2091132
385.18679,2.373,27.13,1916945
385.20204,0.7546,8.33,2170158
386.07289,0.503,5.4,2191355
386.08098,1.4192,16.05,1828564
386.0915,0.5866,6.37,2070563
386.09939,0.6207,6.77,1590457
386.1012,0.4638,4.95,1936059
386.10927,2.4875,28.46,1922907
386.11737,3.4828,40.02,2035479
386.12052,0.565,6.12,1500000
386.12452,1.065,11.93,1911043
386.13263,0.6331,6.91,2303877
386.13576,1.5848,17.97,2025589
386.14567,1.5015,17,1797540
386.15375,2.5367,29.03,1859042
386.1609,0.6893,7.57,1678183
386.17215,0.8118,8.99,2215729
386.19015,0.5306,5.72,1841621
387.05037,0.5179,5.58,1845719
387.0569,0.9933,11.1,2041193
387.07215,0.6915,7.59,1802473
387.07552,1.4159,16.01,1960841
387.07782,0.4755,5.08,1149096
387.08099,0.5168,5.56,1755259
387.08339,0.7767,8.58,1787955
387.0852,0.9202,10.25,1926944
387.08676,1.1718,13.17,2234770
387.09328,6.1641,71.17,2050651
387.09646,0.6243,6.81,2395055
387.103,0.4726,5.05,2028023
387.1045,0.4962,5.32,1819849
387.10612,1.0901,12.22,1897346
387.10854,3.4579,39.73,1932989
387.1119,1.5544,17.62,1949278
387.11826,0.4644,4.95,2239415
387.11977,2.2504,25.7,2090456
387.12161,2.2928,26.19,2011846
387.12316,0.4992,5.36,1971971
387.12967,7.3398,84.83,2015845
387.14091,0.7664,8.46,1778022
387.14492,5.729,66.11,2049048
387.14829,0.5348,5.77,1828064
387.15616,1.83,20.82,1935418
387.15798,0.7936,8.78,2240955
387.16605,2.6118,29.9,1988863
387.18131,3.4824,40.01,1930991
387.19253,0.4695,5.01,1204474
387.21768,0.8964,9.97,1574562
388.07076,0.915,10.19,1426001
388.08855,0.7653,8.45,2076037
388.09663,1.129,12.67,1966132
388.10137,0.5092,5.48,1677914
388.10378,1.7165,19.5,1936657
388.10716,0.7546,8.33,2037311
388.11188,0.8654,9.61,2246198
388.11502,2.7857,31.92,1917277
388.11685,0.5885,6.4,2039008
388.12309,0.6733,7.38,1361014
388.12492,1.2327,13.88,1866930
388.13302,1.6845,19.13,1830718
388.14017,2.2509,25.71,2043254
388.14828,1.3535,15.28,1900881
388.1514,2.808,32.18,1945326
388.16939,0.624,6.81,1770702
388.17656,1.1211,12.58,1985147
388.18466,0.8044,8.9,1872435
388.18776,0.5602,6.07,1897494
389.05479,0.8231,9.12,1898205
389.06604,0.5423,5.86,2221803
389.07254,0.7607,8.4,1933475
389.08539,1.1566,13,2014297
389.08779,3.899,44.85,1991323
389.09117,2.214,25.28,2122501
389.09663,0.7342,8.09,2061169
389.09903,3.6106,41.5,2146738
389.10086,1.7154,19.49,2108144
389.10242,0.8363,9.27,1949203
