"mz","MDL_2.5","ResPow","refe","m1","SE","Sample1_SRNOM.csv","Sample2_U1383C_Middle.csv","Sample3_BottomWater.csv","Sample4_U1382A.csv","Sample5_U1383C_Shallow.csv","Sample6_U1383C_Deep.csv","Sample7_NPEqIW.csv"
721.257425720555,0.721451640527231,1052710,NA,721.25741,NA,NA,NA,0.7655,NA,NA,NA,NA
721.271316986844,0.721451640527231,1126387.28571429,NA,721.271298251844,0.0123288259970607,4.4466,6.084,6.8287,6.0279,5.4228,5.2541,6.2267
721.282541434837,0.721451640527231,1176841.66666667,NA,721.282520136808,0.0170803894458597,NA,NA,1.1542,NA,0.9588,NA,1.0117
721.286563800399,0.721451640527231,944512,721.28656362221,721.28656,NA,1.4726,NA,NA,NA,NA,NA,NA
721.307698676182,0.721451640527231,1117863.42857143,721.30769286133,721.307679534439,0.0302831507846026,1.663,3.1155,3.9568,3.2561,3.0524,2.4574,3.4487
721.344101839937,0.721451640527231,1102919.66666667,721.34407824177,721.344081233097,0.0203754867312776,NA,1.0197,1.4896,1.1245,1.21,0.9696,0.9821
722.035173871926,0.724145524006425,1146086,NA,722.03517,NA,1.3685,NA,NA,NA,NA,NA,NA
722.056373873945,0.724145524006425,1067843,NA,722.05637,NA,1.2195,NA,NA,NA,NA,NA,NA
722.063483874622,0.724145524006425,1201316,NA,722.06348,NA,2.1132,NA,NA,NA,NA,NA,NA
722.071613875397,0.724145524006425,1099195,NA,722.07161,NA,3.7357,NA,NA,NA,NA,NA,NA
722.084583876632,0.724145524006425,1070067,NA,722.08458,NA,1.804,NA,NA,NA,NA,NA,NA
722.09274387741,0.724145524006425,1156326,NA,722.09274,NA,5.3336,NA,NA,NA,NA,NA,NA
722.099893878091,0.724145524006425,1046866,NA,722.09989,NA,3.2122,NA,NA,NA,NA,NA,NA
722.107993878863,0.724145524006425,1191226,NA,722.10799,NA,4.547,NA,NA,NA,NA,NA,NA
722.121043880106,0.724145524006425,1172401,NA,722.12104,NA,2.9897,NA,NA,NA,NA,NA,NA
722.129123880876,0.724145524006425,1103254,NA,722.12912,NA,7.2292,NA,NA,NA,NA,NA,NA
722.136283881558,0.724145524006425,1102506,NA,722.13628,NA,3.1453,NA,NA,NA,NA,NA,NA
722.144373882329,0.724145524006425,1051868,NA,722.14437,NA,3.5004,NA,NA,NA,NA,NA,NA
722.15740388357,0.724145524006425,1132232,NA,722.1574,NA,3.1968,NA,NA,NA,NA,NA,NA
722.165484588518,0.724145524006425,1090414.33333333,NA,722.165470210515,0.0205513309252576,5.0328,0.7399,NA,0.7994,NA,NA,NA
722.16871382811,0.724145524006425,1061253,722.16901612029,722.16871,NA,NA,NA,NA,NA,NA,0.7759,NA
722.172683885026,0.724145524006425,960785,NA,722.17268,NA,1.9486,NA,NA,NA,NA,NA,NA
722.180783885798,0.724145524006425,1022865,NA,722.18078,NA,2.4336,NA,NA,NA,NA,NA,NA
722.193795849468,0.724145524006425,1130053,NA,722.193778483502,0.034673109449408,2.3699,1.3448,1.6419,1.5245,1.1145,1.3364,1.4662
722.201914219501,0.724145524006425,1086140.71428571,NA,722.201896970613,0.0161034310952602,3.3984,1.9685,1.6667,1.5504,1.0437,1.3954,1.4756
722.205078130268,0.724145524006425,1032480,NA,722.205057587865,0.0859739903797783,NA,1.1468,1.3542,1.0596,0.7577,0.8316,1.0295
722.217183889267,0.724145524006425,1131191,722.21714769633,722.21718,NA,1.5959,NA,NA,NA,NA,NA,NA
722.230183921413,0.724145524006425,1146025.83333333,NA,722.23016370522,0.0281827810448825,NA,1.8755,2.3732,1.7333,1.6612,1.8541,2.1284
722.238288692267,0.724145524006425,1113319.28571429,NA,722.238271104806,0.0307014244327447,3.1974,2.3153,2.7458,2.3336,2.0911,2.2321,2.3725
722.241459573707,0.724145524006425,1008345.5,NA,722.241439320529,0.0534871554437459,NA,0.8927,1.2033,0.7671,0.8746,0.9481,1.4284
722.24954566623,0.724145524006425,991914,NA,722.249525187416,0.000625315443239782,NA,NA,1.0266,NA,NA,NA,0.8836
722.266584595688,0.724145524006425,1106364,NA,722.266564354792,0.0225197321795413,NA,1.555,2.1924,1.2691,1.5347,1.4329,1.8897
722.274678001434,0.724145524006425,1124689.28571429,NA,722.274659891628,0.0263616297478403,2.3779,2.4991,2.6735,2.2529,2.0085,1.916,2.4566
722.302994576856,0.724145524006425,1078823.5,NA,722.302974239223,0.034753729569924,NA,0.9507,1.2286,0.8251,1.0027,0.7943,1.0002
722.311075230317,0.724145524006425,1135230.83333333,722.31104769633,722.311054421891,0.0246781923318422,NA,1.2313,1.3507,1.4325,1.2146,0.8037,1.3231
722.34743532327,0.724145524006425,959862,722.34743307677,722.34742,NA,NA,NA,0.833,NA,NA,NA,NA
723.011133953569,0.72687131094815,1026939,NA,723.01113,NA,1.507,NA,NA,NA,NA,NA,NA
723.014744148346,0.72687131094815,1172605,NA,723.01472,NA,NA,NA,NA,0.7875,NA,NA,NA
723.04753395652,0.72687131094815,1162301,NA,723.04753,NA,7.1245,NA,NA,NA,NA,NA,NA
723.062803957758,0.72687131094815,1180155,NA,723.0628,NA,1.1912,NA,NA,NA,NA,NA,NA
723.068653958232,0.72687131094815,1121568,NA,723.06865,NA,6.2244,NA,NA,NA,NA,NA,NA
723.081483959273,0.72687131094815,938248,NA,723.08148,NA,2.1059,NA,NA,NA,NA,NA,NA
723.083903959469,0.72687131094815,1071776,NA,723.0839,NA,14.3828,NA,NA,NA,NA,NA,NA
723.08724395974,0.72687131094815,969140,NA,723.08724,NA,1.8576,NA,NA,NA,NA,NA,NA
723.095093960376,0.72687131094815,1082361,NA,723.09509,NA,1.3251,NA,NA,NA,NA,NA,NA
723.105013961181,0.72687131094815,1157505,NA,723.10501,NA,15.6187,NA,NA,NA,NA,NA,NA
723.117893962225,0.72687131094815,1030860,NA,723.11789,NA,1.4786,NA,NA,NA,NA,NA,NA
723.120263962417,0.72687131094815,1138536,NA,723.12026,NA,13.9342,NA,NA,NA,NA,NA,NA
723.123613962689,0.72687131094815,1245115,NA,723.12361,NA,1.3523,NA,NA,NA,NA,NA,NA
723.131483963327,0.72687131094815,1180636,NA,723.13148,NA,1.5446,NA,NA,NA,NA,NA,NA
723.135673963667,0.72687131094815,890520,723.13554286133,723.13567,NA,1.19,NA,NA,NA,NA,NA,NA
723.141427713294,0.72687131094815,1157289,NA,723.141415405987,0.0262483696600411,15.3904,1.0116,1.125,0.9141,0.7926,0.7856,NA
723.154273965175,0.72687131094815,1005836,NA,723.15427,NA,1.3544,NA,NA,NA,NA,NA,NA
723.156663965369,0.72687131094815,1138235,NA,723.15666,NA,10.2371,NA,NA,NA,NA,NA,NA
723.167923966283,0.72687131094815,1104806,NA,723.16792,NA,1.2321,NA,NA,NA,NA,NA,NA
723.1778099177,0.72687131094815,1132420.14285714,NA,723.177794191773,0.0321189697439976,11.9087,2.8882,3.3373,2.8229,2.0801,2.6615,2.697
723.18121451627,0.72687131094815,1087321,723.18131128529,723.18119,NA,NA,NA,NA,NA,NA,NA,0.8371
723.189050480367,0.72687131094815,1158717.71428571,NA,723.189033267586,0.0308894049063167,1.1705,0.866,1.1567,0.8799,0.8487,0.863,0.8904
723.193053968321,0.72687131094815,1171024,NA,723.19305,NA,6.7971,NA,NA,NA,NA,NA,NA
723.19645730507,0.72687131094815,557871,NA,723.196439597734,0.112098979135186,NA,NA,0.7726,NA,0.7936,NA,NA
723.214205053099,0.72687131094815,1144190,NA,723.214187798679,0.0286024468380528,8.0167,6.0407,6.3076,5.4927,4.5978,5.2354,5.8162
723.217584458366,0.72687131094815,1067165,NA,723.21756,NA,NA,NA,NA,NA,NA,NA,1.2598
723.225450224314,0.72687131094815,1171507.33333333,NA,723.225430460186,0.0462155475856631,NA,1.1595,1.777,0.924,1.2396,1.1117,1.7477
723.229453971273,0.72687131094815,1125111,723.22944286133,723.22945,NA,4.3563,NA,NA,NA,NA,NA,NA
723.233545000759,0.72687131094815,1433707,NA,723.23353,NA,NA,NA,0.7943,NA,NA,NA,NA
723.250597029185,0.72687131094815,1139488.42857143,NA,723.250579206966,0.0350062737522218,5.4542,6.5331,7.1898,6.5638,5.4949,5.6327,6.9833
723.261826428347,0.72687131094815,1044277.2,NA,723.261807392522,0.037626515775161,NA,0.9233,1.353,NA,1.1031,0.8611,1.2294
723.265803973676,0.72687131094815,1126943,723.26582824177,723.2658,NA,2.2279,NA,NA,NA,NA,NA,NA
723.269891100559,0.72687131094815,762697,NA,723.26986,NA,NA,0.7589,NA,NA,NA,NA,NA
723.286967734439,0.72687131094815,1089775.71428571,NA,723.286949498211,0.0318762591749091,2.8163,4.6422,5.436,4.6138,3.7394,3.328,4.9755
723.323363222346,0.72687131094815,1085092,723.32334286133,723.323345249891,0.0366968580309089,1.3597,1.8529,2.4767,1.9494,1.4711,1.4106,1.9081
723.359724955212,0.72687131094815,970176,723.35972824177,723.35971,NA,NA,NA,0.8369,NA,NA,NA,NA
724.05084402561,0.729629127436536,1100097,NA,724.05084,NA,2.5675,NA,NA,NA,NA,NA,NA
724.072054027015,0.729629127436536,1132983,NA,724.07205,NA,2,NA,NA,NA,NA,NA,NA
724.079114027482,0.729629127436536,1152052,NA,724.07911,NA,3.5548,NA,NA,NA,NA,NA,NA
724.087244028021,0.729629127436536,1048824,NA,724.08724,NA,5.3806,NA,NA,NA,NA,NA,NA
724.100284028884,0.729629127436536,1258090,NA,724.10028,NA,1.624,NA,NA,NA,NA,NA,NA
724.10837402942,0.729629127436536,1150785,NA,724.10837,NA,5.0921,NA,NA,NA,NA,NA,NA
724.115554029896,0.729629127436536,1102128,NA,724.11555,NA,4.2274,NA,NA,NA,NA,NA,NA
724.123634030431,0.729629127436536,1117172,NA,724.12363,NA,5.3523,NA,NA,NA,NA,NA,NA
724.126874030645,0.729629127436536,946504,NA,724.12687,NA,1.1705,NA,NA,NA,NA,NA,NA
724.136644031292,0.729629127436536,1261180,NA,724.13664,NA,2.2001,NA,NA,NA,NA,NA,NA
724.14476403183,0.729629127436536,1070252,NA,724.14476,NA,5.1033,NA,NA,NA,NA,NA,NA
724.151934032305,0.729629127436536,1056175,NA,724.15193,NA,3.3178,NA,NA,NA,NA,NA,NA
724.159994032839,0.729629127436536,1093648,NA,724.15999,NA,3.8032,NA,NA,NA,NA,NA,NA
724.173072993462,0.729629127436536,1158848.4,NA,724.173059495247,0.0200049320730766,2.3915,0.9102,1.3739,NA,0.7796,0.8512,NA
724.181170143436,0.729629127436536,1166279.14285714,NA,724.181154765974,0.024963214050257,3.8121,0.9801,1.2846,0.9566,0.7528,1.0014,0.8412
724.18434466434,0.729629127436536,1123220,NA,724.18433,NA,NA,NA,0.9133,NA,NA,NA,NA
724.188284034713,0.729629127436536,1084785,NA,724.18828,NA,1.7043,NA,NA,NA,NA,NA,NA
724.196434035253,0.729629127436536,1145114,NA,724.19643,NA,2.5223,NA,NA,NA,NA,NA,NA
724.209450360466,0.729629127436536,1125759.42857143,NA,724.209433229268,0.0357073443003769,1.6042,1.6093,1.9378,1.276,1.4762,1.4449,1.7447
724.217561130332,0.729629127436536,1120207,NA,724.217544293443,0.0416160348293349,3.0774,2.1886,2.1647,1.9292,1.6114,1.7709,2.0108
724.220720218562,0.729629127436536,1029133,NA,724.220697555998,0.0229821427471592,NA,0.8009,0.8904,NA,NA,NA,1.0777
724.224694037125,0.729629127436536,1092149,NA,724.22469,NA,1.489,NA,NA,NA,NA,NA,NA
724.232864037666,0.729629127436536,993510,724.23279769633,724.23286,NA,1.5124,NA,NA,NA,NA,NA,NA
724.245847379086,0.729629127436536,1168985.33333333,NA,724.245827763156,0.0327282703634826,NA,1.8533,2.3839,1.5182,1.4494,1.3168,2.3238
724.253942880913,0.729629127436536,1098945.85714286,NA,724.253925339695,0.0334469934728469,1.6343,2.4588,2.8869,2.3646,2.0277,2.2135,2.6843
724.257124638635,0.729629127436536,1120416,NA,724.25711,NA,NA,NA,0.7633,NA,NA,NA,NA
724.269144039507,0.729629127436536,1037205,724.26918307677,724.26914,NA,1.3224,NA,NA,NA,NA,NA,NA
724.282219919102,0.729629127436536,1129441.66666667,NA,724.282200350081,0.0297145616022398,NA,0.9998,1.5732,0.9452,0.9716,0.7323,1.4659
724.290324846754,0.729629127436536,1086500.66666667,NA,724.290305375559,0.0312383909811573,NA,1.6971,1.9261,1.6919,1.6224,1.4742,2.0047
724.326752484584,0.729629127436536,1081874.6,724.32669769633,724.326730146819,0.0188687632220457,NA,0.7439,0.8293,0.8149,0.7624,NA,0.8565
725.026774077985,0.732419101118271,1210466,NA,725.02677,NA,3.159,NA,NA,NA,NA,NA,NA
725.039814078648,0.732419101118271,768671,NA,725.03981,NA,1.335,NA,NA,NA,NA,NA,NA
725.042054078762,0.732419101118271,1024908,NA,725.04205,NA,1.1817,NA,NA,NA,NA,NA,NA
725.047884079058,0.732419101118271,1157608,NA,725.04788,NA,1.5253,NA,NA,NA,NA,NA,NA
725.060764079713,0.732419101118271,1133720,NA,725.06076,NA,1.4372,NA,NA,NA,NA,NA,NA
725.063144079834,0.732419101118271,1138720,NA,725.06314,NA,12.2757,NA,NA,NA,NA,NA,NA
725.076174080496,0.732419101118271,1118814,NA,725.07617,NA,1.428,NA,NA,NA,NA,NA,NA
725.078444080612,0.732419101118271,980011,NA,725.07844,NA,2.104,NA,NA,NA,NA,NA,NA
725.084294080909,0.732419101118271,1143835,NA,725.08429,NA,6.9261,NA,NA,NA,NA,NA,NA
725.09061408123,0.732419101118271,1240156,NA,725.09061,NA,1.1923,NA,NA,NA,NA,NA,NA
725.097134081562,0.732419101118271,1211859,NA,725.09713,NA,1.6621,NA,NA,NA,NA,NA,NA
725.099534081684,0.732419101118271,1134135,NA,725.09953,NA,18.4934,NA,NA,NA,NA,NA,NA
725.110754082255,0.732419101118271,1190957,NA,725.11075,NA,1.349,NA,NA,NA,NA,NA,NA
725.11479408246,0.732419101118271,1205377,NA,725.11479,NA,1.703,NA,NA,NA,NA,NA,NA
725.118844082666,0.732419101118271,965218,NA,725.11884,NA,1.3731,NA,NA,NA,NA,NA,NA
725.120692107643,0.732419101118271,1162233.5,NA,725.120685981215,0.0392505109546087,13.349,NA,0.8278,NA,NA,NA,NA
725.135914083534,0.732419101118271,1129147,NA,725.13591,NA,15.201,NA,NA,NA,NA,NA,NA
725.147134084104,0.732419101118271,1166820,NA,725.14713,NA,2.0031,NA,NA,NA,NA,NA,NA
725.157076043632,0.732419101118271,1184520.28571429,NA,725.157062064476,0.0317627635200684,11.3377,1.4062,2.0798,1.1996,1.236,1.316,1.1458
725.168304316347,0.732419101118271,1099973,NA,725.16829,NA,NA,NA,0.8635,NA,NA,NA,NA
725.172304085384,0.732419101118271,1149642,NA,725.1723,NA,9.9823,NA,NA,NA,NA,NA,NA
725.175771403353,0.732419101118271,1052892,NA,725.17575,NA,NA,NA,NA,NA,NA,NA,0.8089
725.193463225028,0.732419101118271,1156799.14285714,NA,725.193447179601,0.0264813038337811,7.4126,3.6946,4.7498,3.5166,2.8487,3.3292,3.9202
725.204703527618,0.732419101118271,1120802,NA,725.20468201191,0.0253261751542772,NA,0.8519,1.4128,0.7756,0.76,NA,1.1036
725.206364302866,0.732419101118271,1004186,NA,725.20635,NA,NA,NA,0.7986,NA,NA,NA,NA
725.208711661,0.732419101118271,1145542,NA,725.208701664034,0.0759259888370886,7.4416,NA,0.7982,0.7986,NA,NA,NA
725.212141346528,0.732419101118271,728784,NA,725.21212,NA,NA,NA,NA,NA,NA,NA,1.2876
725.229848877573,0.732419101118271,1141992.14285714,NA,725.229832168552,0.0283499272879143,5.8467,5.5186,6.5774,5.2085,4.5042,5.1716,6.39
725.241092690712,0.732419101118271,1147593,NA,725.241073863743,0.0237623303505159,NA,0.9414,1.4379,0.7586,0.7446,0.7875,1.0782
725.242774289969,0.732419101118271,1048439,NA,725.24276,NA,NA,NA,0.7797,NA,NA,NA,NA
725.245118549852,0.732419101118271,1091212.42857143,725.24509286133,725.245103653217,0.0287655361110322,4.5068,0.9378,1.1683,0.9165,0.9992,0.9677,0.975
725.24909428773,0.732419101118271,502439,NA,725.24908,NA,NA,NA,0.7549,NA,NA,NA,NA
725.258209521699,0.732419101118271,1150279,NA,725.258186655005,0.0107103912107578,NA,0.8409,0.835,0.8469,NA,NA,NA
725.266232958678,0.732419101118271,1136401,NA,725.266215672729,0.0325278703178251,3.167,5.1452,6.094,4.8055,3.9971,4.1098,5.9355
725.281492629434,0.732419101118271,1128947.33333333,725.28147824177,725.281474380214,0.033589069125384,1.6896,1.0036,1.0442,1.0761,1.0923,NA,0.9842
725.285524274824,0.732419101118271,595203,NA,725.28551,NA,NA,NA,0.7338,NA,NA,NA,NA
725.302638984631,0.732419101118271,1107604.42857143,NA,725.302621703919,0.0585529019070278,1.4082,2.4466,3.1287,2.4225,2.0343,2.0831,2.817
725.317889467605,0.732419101118271,1065839.5,725.31786362221,725.317867472447,0.0299710240096278,NA,0.7546,0.791,0.7532,0.77,NA,NA
725.339037170598,0.732419101118271,1207533.5,725.33899286133,725.33901960477,0.0262163572920069,NA,NA,0.9795,NA,NA,NA,0.8362
726.058404105278,0.735241361181928,965019,NA,726.0584,NA,1.6963,NA,NA,NA,NA,NA,NA
726.066524105434,0.735241361181928,1142721,NA,726.06652,NA,4.112,NA,NA,NA,NA,NA,NA
726.073714105572,0.735241361181928,770393,NA,726.07371,NA,1.3025,NA,NA,NA,NA,NA,NA
726.08766410584,0.735241361181928,1189019,NA,726.08766,NA,2.7411,NA,NA,NA,NA,NA,NA
726.094794105977,0.735241361181928,1075820,NA,726.09479,NA,3.9913,NA,NA,NA,NA,NA,NA
726.102894106133,0.735241361181928,1100405,NA,726.10289,NA,6.2372,NA,NA,NA,NA,NA,NA
726.11005410627,0.735241361181928,849917,NA,726.11005,NA,1.1736,NA,NA,NA,NA,NA,NA
726.124024106539,0.735241361181928,1069311,NA,726.12402,NA,4.5631,NA,NA,NA,NA,NA,NA
726.131174106676,0.735241361181928,1201865,NA,726.13117,NA,4.2631,NA,NA,NA,NA,NA,NA
726.139274106832,0.735241361181928,1061750,NA,726.13927,NA,5.7003,NA,NA,NA,NA,NA,NA
726.142434106893,0.735241361181928,945408,NA,726.14243,NA,1.396,NA,NA,NA,NA,NA,NA
726.146494106971,0.735241361181928,1101970,NA,726.14649,NA,1.184,NA,NA,NA,NA,NA,NA
726.152324107083,0.735241361181928,1176789,NA,726.15232,NA,1.9263,NA,NA,NA,NA,NA,NA
726.160424107239,0.735241361181928,1153230,NA,726.16042,NA,3.2926,NA,NA,NA,NA,NA,NA
726.167574107376,0.735241361181928,1035551,NA,726.16757,NA,2.9342,NA,NA,NA,NA,NA,NA
726.175684107532,0.735241361181928,1149608,NA,726.17568,NA,3.7918,NA,NA,NA,NA,NA,NA
726.178914107594,0.735241361181928,928654,NA,726.17891,NA,1.6201,NA,NA,NA,NA,NA,NA
726.188705812794,0.735241361181928,1105856.14285714,NA,726.188690063055,0.0489573085643273,1.5183,0.9316,1.5955,0.9843,0.7913,1.0639,1.0812
726.196818735725,0.735241361181928,1116671.42857143,NA,726.196803110172,0.0306049784423294,2.421,1.2534,1.5717,1.0417,1.0709,1.1414,1.1966
726.199963950412,0.735241361181928,1001309,NA,726.19995,NA,NA,NA,0.7818,NA,NA,NA,NA
726.203904108074,0.735241361181928,1017127,NA,726.2039,NA,1.809,NA,NA,NA,NA,NA,NA
726.212054108231,0.735241361181928,1088659,NA,726.21205,NA,2.8938,NA,NA,NA,NA,NA,NA
726.215233543991,0.735241361181928,947855,NA,726.21521,NA,NA,NA,NA,0.7459,NA,NA,NA
726.225102215109,0.735241361181928,1136033.33333333,NA,726.22508388071,0.0389301313344825,NA,1.3524,2.0195,1.3624,0.9968,1.272,1.8772
726.233204051477,0.735241361181928,1144156.57142857,NA,726.233187957394,0.0303508338669651,2.484,1.9554,2.4467,1.6554,1.477,1.7617,2.3217
726.240304108774,0.735241361181928,972780,NA,726.2403,NA,1.557,NA,NA,NA,NA,NA,NA
726.248464108931,0.735241361181928,908833,726.24844769633,726.24846,NA,2.1334,NA,NA,NA,NA,NA,NA
726.251739719779,0.735241361181928,1150929,NA,726.25172,NA,NA,NA,NA,NA,NA,NA,0.7617
726.261511800302,0.735241361181928,1110386.66666667,NA,726.261493434614,0.0247037106095804,NA,1.1398,1.8328,0.8819,1.0166,0.9225,1.6308
726.269596498985,0.735241361181928,1092879.14285714,NA,726.269579657286,0.0512164084825172,1.4184,1.9794,2.0395,1.6431,1.5084,1.3232,2.0763
726.297883915622,0.735241361181928,1270383,NA,726.29787,NA,NA,NA,0.8351,NA,NA,NA,NA
726.305965455507,0.735241361181928,1101003.6,NA,726.305944457983,0.040278355442138,NA,0.9641,1.4625,1.0749,1.0779,NA,1.1313
727.042434111628,0.738096038337147,1171627,NA,727.04243,NA,5.9951,NA,NA,NA,NA,NA,NA
727.055404111672,0.738096038337147,1130212,NA,727.0554,NA,1.4641,NA,NA,NA,NA,NA,NA
727.05768411168,0.738096038337147,1114402,NA,727.05768,NA,2.7806,NA,NA,NA,NA,NA,NA
727.0635641117,0.738096038337147,1049773,NA,727.06356,NA,2.5021,NA,NA,NA,NA,NA,NA
727.076404111744,0.738096038337147,949224,NA,727.0764,NA,1.7914,NA,NA,NA,NA,NA,NA
727.078804111752,0.738096038337147,1157900,NA,727.0788,NA,17.7168,NA,NA,NA,NA,NA,NA
727.094084111804,0.738096038337147,1080577,NA,727.09408,NA,2.5994,NA,NA,NA,NA,NA,NA
727.099934111823,0.738096038337147,1189513,NA,727.09993,NA,8.0143,NA,NA,NA,NA,NA,NA
727.112774111867,0.738096038337147,1036180,NA,727.11277,NA,1.565,NA,NA,NA,NA,NA,NA
727.115184111875,0.738096038337147,1089121,NA,727.11518,NA,21.1312,NA,NA,NA,NA,NA,NA
727.118574111887,0.738096038337147,693967,NA,727.11857,NA,1.2983,NA,NA,NA,NA,NA,NA
727.126434111913,0.738096038337147,1449200,NA,727.12643,NA,1.8013,NA,NA,NA,NA,NA,NA
727.130444111927,0.738096038337147,1114187,NA,727.13044,NA,2.0885,NA,NA,NA,NA,NA,NA
727.134454111941,0.738096038337147,602508,NA,727.13445,NA,1.3894,NA,NA,NA,NA,NA,NA
727.136331346905,0.738096038337147,1104236.5,NA,727.136324877953,0.0675907802993142,9.53,NA,1.0361,NA,NA,NA,NA
727.149224111991,0.738096038337147,1061099,NA,727.14922,NA,1.3145,NA,NA,NA,NA,NA,NA
727.151584111999,0.738096038337147,1119451,NA,727.15158,NA,15.8996,NA,NA,NA,NA,NA,NA
727.162784112037,0.738096038337147,1160229,NA,727.16278,NA,1.8996,NA,NA,NA,NA,NA,NA
727.16680411205,0.738096038337147,1071391,727.16684286133,727.1668,NA,1.7138,NA,NA,NA,NA,NA,NA
727.170884112001,0.738096038337147,599867,NA,727.17088,NA,1.5807,NA,NA,NA,NA,NA,NA
727.17272583418,0.738096038337147,1166271,NA,727.172711562303,0.0339832189074358,7.6593,1.7445,2.2531,1.7754,1.4608,1.8039,1.5461
727.185583599781,0.738096038337147,929768,NA,727.18557,NA,NA,NA,0.7462,NA,NA,NA,NA
727.1879776943,0.738096038337147,1081717.33333333,NA,727.187967455306,0.0775281394676197,10.9076,NA,NA,0.8738,0.8164,NA,NA
727.191364300501,0.738096038337147,1026838,NA,727.191347312165,0.0367995280173887,NA,1.0597,1.1304,NA,0.9497,0.9636,1.4039
727.209109681161,0.738096038337147,1148702.42857143,NA,727.209094150335,0.0230969475717503,5.0586,3.4046,4.3498,2.993,2.4689,3.1473,4.0609
727.220381058107,0.738096038337147,1094367.5,NA,727.220365305363,0.00523857549331135,NA,NA,0.9683,NA,NA,NA,0.7582
727.221998573262,0.738096038337147,1038026.5,NA,727.221980135879,0.0293962367815239,NA,NA,0.9474,0.922,NA,NA,NA
727.224365531877,0.738096038337147,1092707.85714286,NA,727.224351501123,0.0263119449809892,7.6141,1.2543,1.1326,1.375,1.429,1.2455,1.3635
727.227751493687,0.738096038337147,962311.166666667,NA,727.227733437092,0.0430671352689695,NA,1.0051,1.0684,1.0062,0.8012,0.8815,1.9116
727.235608175865,0.738096038337147,1242017,NA,727.23559,NA,NA,NA,NA,NA,NA,NA,0.7665
727.237470016329,0.738096038337147,1176093,NA,727.23744,NA,NA,0.8521,NA,NA,NA,NA,NA
727.245504568602,0.738096038337147,1126828.28571429,NA,727.24548843515,0.0236454262270142,3.3252,3.8985,5.2079,3.424,2.9939,3.1327,4.8985
727.256740540292,0.738096038337147,1118978.5,NA,727.256724723815,0.0336104204023529,NA,NA,0.8027,NA,NA,NA,0.7457
727.258353573854,0.738096038337147,985857,NA,727.25834,NA,NA,NA,0.8079,NA,NA,NA,NA
727.260764645122,0.738096038337147,1138408.28571429,727.26074286133,727.260749320508,0.0340512113645131,4.0748,1.8521,1.9721,2.0364,2.0324,1.6654,1.7801
727.264158131202,0.738096038337147,857793,NA,727.26414,NA,NA,NA,NA,NA,NA,NA,1.1174
727.271949032768,0.738096038337147,1206622,NA,727.27193,NA,NA,NA,NA,NA,0.7818,NA,NA
727.273813568499,0.738096038337147,1391962,NA,727.2738,NA,NA,NA,0.8248,NA,NA,NA,NA
727.281892758589,0.738096038337147,1097238,NA,727.281876525147,0.0393533984297147,1.6934,2.5684,4.1597,2.3324,2.1281,2.1992,2.9865
727.297135291286,0.738096038337147,1136549.28571429,727.29712824177,727.297119568669,0.0429082357806453,2.0449,1.489,2.1103,1.4661,1.7741,1.3565,1.6705
727.318262831575,0.738096038337147,1097939.66666667,NA,727.318244831284,0.0230709742715745,NA,0.985,1.4713,1.1075,1.0113,0.8183,1.0994
727.333526164694,0.738096038337147,1136211.75,727.33351362221,727.333507811144,0.0283721016506344,NA,NA,1.1433,0.9407,0.7989,NA,0.7645
727.389803324878,0.738096038337147,1371312,NA,727.38978,NA,NA,NA,NA,1.1728,NA,NA,NA
728.045754077301,0.740983264793693,1201663,NA,728.04575,NA,2.1064,NA,NA,NA,NA,NA,NA
728.074054076068,0.740983264793693,1028900,NA,728.07405,NA,3.4309,NA,NA,NA,NA,NA,NA
728.082154075715,0.740983264793693,1159363,NA,728.08215,NA,6.2349,NA,NA,NA,NA,NA,NA
728.103304074793,0.740983264793693,1310086,NA,728.1033,NA,2.42,NA,NA,NA,NA,NA,NA
728.110434074482,0.740983264793693,1172633,NA,728.11043,NA,4.836,NA,NA,NA,NA,NA,NA
728.118534074129,0.740983264793693,1061891,NA,728.11853,NA,7.3412,NA,NA,NA,NA,NA,NA
728.121714073991,0.740983264793693,1061298,NA,728.12171,NA,1.4915,NA,NA,NA,NA,NA,NA
728.125744073815,0.740983264793693,665142,NA,728.12574,NA,1.4308,NA,NA,NA,NA,NA,NA
728.131554073562,0.740983264793693,944381,NA,728.13155,NA,2.1337,NA,NA,NA,NA,NA,NA
728.139684073207,0.740983264793693,1121834,NA,728.13968,NA,3.4034,NA,NA,NA,NA,NA,NA
728.146814072897,0.740983264793693,1112616,NA,728.14681,NA,4.0728,NA,NA,NA,NA,NA,NA
728.154934072543,0.740983264793693,1148799,NA,728.15493,NA,6.0757,NA,NA,NA,NA,NA,NA
728.167924071976,0.740983264793693,1203936,NA,728.16792,NA,1.9631,NA,NA,NA,NA,NA,NA
728.176087475453,0.740983264793693,1208167.5,NA,728.17608,0.00892991607998279,2.3003,NA,0.7944,NA,NA,NA,NA
728.18320407131,0.740983264793693,1051467,NA,728.1832,NA,2.8985,NA,NA,NA,NA,NA,NA
728.191334070956,0.740983264793693,1037181,NA,728.19133,NA,4.2366,NA,NA,NA,NA,NA,NA
728.194589985722,0.740983264793693,1005012.5,NA,728.194570004467,0.0326178636883605,NA,NA,NA,0.7832,NA,NA,0.7839
